age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
44,F,City,Premium Membership,2017-10-24,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,01:12:59,20.0,31.14,69043.09,15.0,363.09805731067536,No,Yes,No,Not Applicable,User Friendly Website,1.0
44,M,Town,No Membership,2015-04-05,Yes,Without Offers,Desktop,Fiber_Optic,13:54:03,14.0,112.7,26127.16,10.0,693.8,No,Yes,No,Not Applicable,Poor Customer Service,4.0
55,F,Village,Silver Membership,2016-08-26,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,18:06:13,5.0,292.3494737112901,49956.11,15.776789101479192,797.34,Yes,No,No,Not Applicable,Poor Website,3.0
64,F,City,Basic Membership,2017-06-30,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,23:15:01,15.0,84.49,20764.22,27.0,618.99,Yes,No,No,Not Applicable,Poor Website,5.0
24,F,Town,Silver Membership,2016-02-21,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,19:50:04,19.0,84.79,26130.38,0.6427226905127839,714.57,No,Yes,No,Not Applicable,No reason specified,3.0
10,F,Town,Gold Membership,2016-01-15,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,11:43:09,2.0,684.29,39617.81,19.0,619.36,Yes,Yes,Yes,Unsolved,No reason specified,4.0
42,M,Village,Gold Membership,2015-09-08,Yes,Without Offers,Smartphone,Fiber_Optic,13:42:43,13.0,117.29,42427.37,28.0,782.26,No,Yes,Yes,Solved,Too many ads,3.0
26,F,City,Premium Membership,2015-08-25,No,Credit/Debit Card Offers,Desktop,Wi-Fi,15:54:57,1.0,206.80652968938762,23538.11,17.188985744800853,723.79,Yes,No,No,Not Applicable,Too many ads,3.0
28,F,Town,Platinum Membership,2017-07-30,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:07:52,7.0,153.23,22468.44,12.0,775.4,Yes,No,No,Not Applicable,Poor Product Quality,3.0
12,M,Town,Platinum Membership,2015-11-28,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,13:29:58,22.0,94.22,33789.43,19.0,1264.6304709317333,No,Yes,No,Not Applicable,User Friendly Website,2.0
12,F,Town,Gold Membership,2016-02-24,Yes,Without Offers,Desktop,Mobile_Data,08:09:50,5.0,217.16,33815.57,28.0,612.25,Yes,Yes,Yes,Unsolved,No reason specified,4.0
39,F,Town,Silver Membership,2017-05-03,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,09:39:41,15.0,132.79,35374.4,15.975814165101646,1268.3482508298534,Yes,No,No,Not Applicable,Too many ads,3.0
16,M,Village,No Membership,2016-06-12,Yes,Without Offers,Desktop,Fiber_Optic,09:01:56,11.0,762.24,9080.37,33.99952277386313,548.67,Yes,No,No,Not Applicable,Poor Customer Service,5.0
62,M,Town,No Membership,2017-01-16,Yes,Without Offers,Smartphone,Wi-Fi,01:17:18,21.0,424.16,20349.5,20.0,636.28,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,5.0
21,M,City,Gold Membership,2015-07-19,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,21:14:55,9.0,30.53,19210.68,12.0,685.8,Yes,No,Yes,No Information Available,No reason specified,4.0
64,F,City,Gold Membership,2017-04-01,No,Without Offers,Smartphone,Fiber_Optic,20:02:13,22.0,168.76,22163.6,5.0,731.54,No,Yes,Yes,Solved,Products always in Stock,2.0
53,M,Village,Basic Membership,2016-06-24,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,18:47:50,18.0,30.47,2610.26,14.0,635.58,No,Yes,Yes,No Information Available,No reason specified,4.0
49,F,Town,Platinum Membership,2015-05-11,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,23:18:01,15.0,144.27,47884.91,11.278112854905975,799.02,No,Yes,No,Not Applicable,Quality Customer Care,1.0
28,F,Town,Silver Membership,2017-08-02,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:38:50,16.0,160.03,26474.53,16.0,785.32,Yes,No,No,Not Applicable,Too many ads,3.0
53,F,City,Silver Membership,2015-06-22,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,05:45:43,6.0,39.31,61283.24,35.85425383791583,736.73,Yes,No,No,Not Applicable,Reasonable Price,2.0
51,M,Town,No Membership,2016-10-07,No,Credit/Debit Card Offers,Desktop,Wi-Fi,14:53:47,8.0,179.68,23371.0,17.819071683879734,265.28201352656254,No,Yes,No,Not Applicable,Poor Website,5.0
33,M,City,Basic Membership,2016-07-10,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,06:12:24,8.0,159.05,41702.99,11.0,273.16534731095885,No,Yes,Yes,Solved in Follow-up,No reason specified,5.0
33,M,Town,Basic Membership,2017-01-13,Yes,Without Offers,Desktop,Wi-Fi,20:16:12,24.0,671.75,22170.38,24.0,641.23,Yes,Yes,Yes,Solved,No reason specified,4.0
13,F,Village,Silver Membership,2017-01-13,No,Without Offers,Desktop,Fiber_Optic,00:42:11,8.0,98.83,44782.5,5.0,752.01,No,Yes,No,Not Applicable,Poor Website,3.0
63,F,Town,No Membership,2017-11-14,No,Credit/Debit Card Offers,Desktop,Wi-Fi,20:05:09,7.0,239.44,8161.25,27.0,627.0333208385999,No,Yes,Yes,Unsolved,Poor Product Quality,5.0
32,M,Town,Basic Membership,2017-02-28,Yes,Without Offers,Smartphone,Mobile_Data,15:01:01,22.0,122.82,41722.26,10.0,505.98,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,5.0
38,M,Town,Silver Membership,2015-12-22,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13:43:02,12.0,85.96,42807.74,17.77281175472529,633.06,No,Yes,Yes,Solved,Poor Website,4.0
45,F,City,Silver Membership,2015-09-07,Yes,Without Offers,Smartphone,Fiber_Optic,14:54:56,10.0,151.25,19032.96,21.0,749.07,Yes,No,Yes,Solved in Follow-up,Too many ads,3.0
37,M,City,Platinum Membership,2016-09-24,Yes,Credit/Debit Card Offers,Both,Wi-Fi,17:57:23,7.0,749.65,69827.76,6.0,771.398350710654,Yes,Yes,Yes,Unsolved,Reasonable Price,2.0
43,M,Town,Basic Membership,2015-12-03,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,18:31:05,9.0,383.44,44965.73,19.0,712.01,No,Yes,No,Not Applicable,Poor Product Quality,4.0
42,M,Town,Premium Membership,2017-11-25,Yes,Without Offers,Desktop,Wi-Fi,09:23:53,5.0,76.64,43147.73,18.321874322609933,755.1682528239638,No,Yes,Yes,Solved in Follow-up,Too many ads,3.0
49,F,City,Basic Membership,2016-11-27,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,05:47:52,14.0,59.81,45235.98,16.0,562.15,No,Yes,Yes,Unsolved,Poor Customer Service,5.0
32,F,Town,Premium Membership,2016-01-24,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,16:52:21,13.0,872.11,26137.28,13.0,773.41,No,Yes,No,Not Applicable,Products always in Stock,2.0
16,M,City,Premium Membership,2017-04-03,No,Credit/Debit Card Offers,Both,Fiber_Optic,13:21:53,19.0,271.58,40457.66,17.248796705449397,786.2,Yes,Yes,No,Not Applicable,Poor Website,3.0
20,F,Town,Basic Membership,2015-01-10,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,19:39:00,26.0,289.3481676774346,4658.45,18.0,680.55,Yes,No,No,Not Applicable,Poor Website,4.0
11,F,City,Gold Membership,2017-12-27,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,01:15:04,15.0,33.25,40560.05,7.0,797.85,No,Yes,No,Not Applicable,Poor Customer Service,3.0
56,F,City,Gold Membership,2015-11-02,No,Without Offers,Smartphone,Fiber_Optic,14:12:54,19.0,98.85,45047.8,12.0,784.91,No,Yes,Yes,Solved,No reason specified,3.0
60,F,Town,No Membership,2015-08-13,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,04:18:51,9.0,314.1,17650.07,20.0,646.45,No,Yes,No,Not Applicable,Poor Website,5.0
14,M,Town,No Membership,2015-05-10,Yes,Without Offers,Smartphone,Fiber_Optic,17:02:37,26.0,49.25,27842.62,22.0,648.08,Yes,No,No,Not Applicable,Poor Product Quality,5.0
54,M,City,Silver Membership,2015-09-12,Yes,Without Offers,Both,Fiber_Optic,03:45:56,10.0,524.57,19033.68,8.0,670.09,No,Yes,Yes,No Information Available,Poor Customer Service,4.0
52,F,Town,Basic Membership,2015-09-11,No,Credit/Debit Card Offers,Desktop,Wi-Fi,06:32:39,4.0,1133.5490733529653,11164.47,26.0,1002.3546901619652,Yes,No,No,Not Applicable,Poor Customer Service,5.0
28,F,City,Basic Membership,2017-01-28,Yes,Without Offers,Desktop,Mobile_Data,02:36:19,13.0,532.66,27166.06,7.0,625.4500528685896,No,Yes,Yes,Unsolved,Too many ads,5.0
43,F,Village,Basic Membership,2017-01-09,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,19:55:38,16.0,57.44,21642.7,7.0,693.43,Yes,No,No,Not Applicable,Poor Product Quality,5.0
57,F,Village,No Membership,2016-05-04,Yes,Without Offers,Smartphone,Wi-Fi,04:31:13,13.0,139.07,5283.38,20.0,289.9441605751876,Yes,No,No,Not Applicable,Poor Website,5.0
22,F,City,Silver Membership,2016-02-04,Yes,Credit/Debit Card Offers,Both,Mobile_Data,23:06:22,16.0,588.81,49897.69,25.0,700.16,Yes,No,Yes,Unsolved,Poor Customer Service,4.0
42,F,Village,Basic Membership,2015-11-26,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,00:15:43,11.0,273.31,23488.13,13.0,657.03,Yes,No,Yes,Solved in Follow-up,No reason specified,5.0
42,F,City,Silver Membership,2016-12-17,No,Without Offers,Desktop,Wi-Fi,23:44:34,7.0,170.11,28557.76,24.0,658.66,No,Yes,No,Not Applicable,Poor Customer Service,4.0
49,M,City,No Membership,2017-06-05,Yes,Credit/Debit Card Offers,Both,Wi-Fi,13:56:41,3.0,808.63,3840.89,14.0,560.37,Yes,Yes,Yes,Solved,Too many ads,5.0
42,F,City,Gold Membership,2016-12-04,No,Without Offers,Smartphone,Mobile_Data,23:13:10,5.0,88.31,20301.57,8.0,403.4431260590606,Yes,No,Yes,No Information Available,Poor Product Quality,3.0
62,F,Village,Gold Membership,2017-09-20,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,07:19:24,11.0,173.05,2041.82,26.0,700.5212322664522,Yes,No,Yes,Solved in Follow-up,No reason specified,4.0
21,M,Town,Gold Membership,2016-05-05,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,22:36:39,7.0,228.9,20167.63,9.0,759.57,No,Yes,No,Not Applicable,Poor Customer Service,3.0
61,M,Town,Basic Membership,2015-02-27,Yes,Without Offers,Desktop,Mobile_Data,08:29:41,18.0,599.03,13256.1,20.0,621.44,Yes,Yes,No,Not Applicable,Too many ads,5.0
26,M,City,Basic Membership,2016-01-30,No,Without Offers,Desktop,Mobile_Data,02:20:47,9.0,45.63,9493.02,10.0,609.55,Yes,No,Yes,No Information Available,Poor Website,5.0
31,M,City,Basic Membership,2017-09-30,Yes,Without Offers,Smartphone,Wi-Fi,10:41:36,19.0,42.83,34191.64,15.0,570.09,Yes,No,Yes,Solved,Poor Customer Service,5.0
19,F,City,Basic Membership,2015-09-09,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,16:46:30,19.0,197.305030958384,17467.65,22.0,1102.1826865352737,Yes,No,No,Not Applicable,No reason specified,5.0
24,M,City,Gold Membership,2015-06-29,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,09:16:57,5.0,37.83,1822.56,15.0,787.38,No,Yes,Yes,Unsolved,Too many ads,3.0
56,M,Town,Silver Membership,2017-01-27,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,08:42:42,19.0,136.63,11770.28,9.0,617.16,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,4.0
18,F,City,No Membership,2016-02-13,No,Without Offers,Smartphone,Wi-Fi,18:06:34,16.0,35.79,8757.5,29.0,530.18,Yes,No,No,Not Applicable,Poor Website,5.0
16,F,Town,Gold Membership,2015-08-13,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,22:13:12,10.0,102.44,41551.5,17.0,1270.246590170182,No,Yes,No,Not Applicable,Too many ads,3.0
59,M,Village,Gold Membership,2015-11-23,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,17:33:00,15.0,213.45,12083.5,11.0,714.15,Yes,No,Yes,Solved in Follow-up,No reason specified,3.0
49,M,City,Silver Membership,2015-08-20,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,04:20:04,6.0,34.76,31976.36,16.0,703.41,No,Yes,No,Not Applicable,No reason specified,3.0
32,F,City,Silver Membership,2016-12-02,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,08:56:56,11.0,33.24,28446.67,25.0,719.5423608844466,Yes,No,No,Not Applicable,Poor Product Quality,3.0
35,M,City,Basic Membership,2016-06-11,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,17:15:13,24.0,526.27,10989.19,17.0,667.12,No,Yes,No,Not Applicable,Poor Product Quality,4.0
20,F,Village,Basic Membership,2016-03-24,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,01:44:32,11.0,214.9204232635711,45748.57,27.0,624.07,Yes,No,Yes,Solved,Poor Website,4.0
37,F,City,Gold Membership,2016-05-22,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,04:57:54,16.0,475.77,34949.68,6.0,717.83,Yes,Yes,Yes,No Information Available,No reason specified,3.0
24,F,Town,Silver Membership,2017-07-12,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,13:22:53,13.0,612.88,3710.72,10.0,736.3389372049523,Yes,Yes,No,Not Applicable,Too many ads,4.0
50,M,Town,Silver Membership,2017-04-26,Yes,Without Offers,Smartphone,Wi-Fi,10:56:08,20.0,39.27,28058.13,12.0,1053.2232825414071,Yes,No,Yes,Solved in Follow-up,Poor Website,3.0
44,M,City,No Membership,2016-03-27,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,17:31:25,13.0,264.68,4120.77,7.0,503.41,Yes,No,Yes,Solved,Poor Product Quality,5.0
52,F,Village,Premium Membership,2015-03-07,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,12:13:28,4.0,210.86,52973.8,4.0,837.06,No,Yes,No,Not Applicable,Products always in Stock,1.0
36,M,City,No Membership,2016-11-24,Yes,Without Offers,Desktop,Mobile_Data,10:13:00,20.0,1092.1195196215374,8255.24,17.0,640.17,Yes,No,Yes,Solved,Poor Customer Service,5.0
10,F,City,Platinum Membership,2016-08-24,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,22:45:20,15.0,157.65,17633.68,18.0,736.09,Yes,No,No,Not Applicable,Poor Product Quality,3.0
44,M,City,Gold Membership,2015-12-21,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,13:42:13,17.0,1381.4543042222494,85796.93,10.925004446781088,771.73,Yes,No,No,Not Applicable,Products always in Stock,1.0
54,F,City,Basic Membership,2015-12-17,No,Without Offers,Desktop,Mobile_Data,02:16:53,6.0,172.0,45639.3,44.5116298053159,674.89,Yes,No,No,Not Applicable,Poor Website,4.0
46,M,Town,Gold Membership,2015-04-09,No,Without Offers,Smartphone,Fiber_Optic,15:54:41,16.0,121.51,34687.6,23.0,779.37,No,Yes,Yes,No Information Available,No reason specified,3.0
20,F,City,Basic Membership,2017-09-14,No,Credit/Debit Card Offers,Desktop,Wi-Fi,22:58:28,9.0,490.49,19620.5,17.29450016193234,595.86,Yes,No,No,Not Applicable,Poor Product Quality,5.0
55,F,Town,Basic Membership,2017-11-03,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,19:22:35,14.0,30.21,22301.29,26.0,661.49,Yes,No,Yes,Solved,Poor Website,4.0
16,M,Town,No Membership,2015-03-10,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,00:43:57,15.0,36.24,21372.21,5.0,537.64,No,Yes,No,Not Applicable,Too many ads,5.0
33,M,Town,No Membership,2017-03-20,Yes,Without Offers,Desktop,Mobile_Data,19:47:30,22.0,70.27,43871.64,17.8997863287326,625.14,Yes,No,No,Not Applicable,No reason specified,5.0
35,M,City,Silver Membership,2017-04-08,No,Without Offers,Smartphone,Mobile_Data,14:49:28,25.0,206.32289767583592,47391.5,29.0,604.13,No,Yes,Yes,No Information Available,Too many ads,4.0
39,F,Town,Basic Membership,2015-01-05,No,Without Offers,Desktop,Wi-Fi,17:53:19,12.0,109.81,46460.13,17.0,627.84,No,Yes,Yes,Solved in Follow-up,Too many ads,4.0
12,M,City,Platinum Membership,2016-12-11,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,11:55:00,2.0,512.46,68202.03,13.0,731.62,No,Yes,No,Not Applicable,Products always in Stock,2.0
57,F,City,No Membership,2015-10-17,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,02:20:32,21.0,73.53,49132.67,22.0,608.0,Yes,Yes,Yes,Solved in Follow-up,No reason specified,4.0
22,M,City,Silver Membership,2015-11-07,No,Without Offers,Smartphone,Wi-Fi,08:31:25,3.0,329.6153386181794,38615.18,17.801705636358587,650.5015486866017,Yes,Yes,No,Not Applicable,Too many ads,4.0
59,F,City,Premium Membership,2016-10-07,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:37:51,7.0,51.32,25816.7,13.0,777.29,No,Yes,Yes,No Information Available,Poor Website,3.0
55,M,Town,Premium Membership,2016-05-20,No,Without Offers,Desktop,Mobile_Data,13:24:31,10.0,373.89,31703.81,15.0,781.02,Yes,Yes,Yes,Unsolved,Products always in Stock,2.0
42,F,Village,Gold Membership,2017-08-04,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,12:35:42,12.0,237.06,47130.87,16.0,698.81,No,Yes,Yes,Solved in Follow-up,Poor Website,4.0
24,M,Town,Gold Membership,2015-11-25,Yes,Without Offers,Desktop,Wi-Fi,20:05:46,14.0,83.17,32598.0,42.84685687161591,779.32,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,3.0
33,F,Village,No Membership,2015-07-27,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:45:36,13.0,34.34,31659.72,12.0,557.57,Yes,No,No,Not Applicable,No reason specified,5.0
16,F,Town,Gold Membership,2017-08-06,No,Without Offers,Smartphone,Wi-Fi,18:44:32,14.0,195.52,22079.09,16.90578385127174,707.2919818123753,Yes,No,Yes,Unsolved,Too many ads,3.0
54,M,Village,Silver Membership,2015-11-26,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,01:58:14,22.0,144.43,31132.17,11.0,397.9011284786048,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,3.0
22,F,Village,No Membership,2015-12-17,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14:53:22,16.0,102.99,14582.44,14.0,633.4866524827934,Yes,No,No,Not Applicable,No reason specified,5.0
22,M,Village,Basic Membership,2016-06-18,No,Credit/Debit Card Offers,Desktop,Mobile_Data,06:31:23,5.0,244.45,2098.66,21.0,679.91,Yes,No,No,Not Applicable,Poor Website,5.0
39,F,Town,No Membership,2017-05-23,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10:36:31,15.0,184.22,11152.72,15.0,520.63,Yes,No,Yes,No Information Available,Poor Website,5.0
42,M,City,Silver Membership,2017-09-24,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,05:34:21,17.0,111.09,49282.86,26.0,741.770741137966,No,Yes,Yes,Unsolved,Poor Website,4.0
26,M,City,No Membership,2017-07-02,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,04:02:52,24.0,48.51,3013.38,6.0,665.94,No,Yes,No,Not Applicable,No reason specified,4.0
39,F,City,Platinum Membership,2015-03-31,Yes,Without Offers,Desktop,Mobile_Data,15:40:55,10.0,41.48,13911.97,14.0,702.49,Yes,No,No,Not Applicable,Too many ads,3.0
17,M,Town,Basic Membership,2016-02-20,Yes,Without Offers,Desktop,Fiber_Optic,19:17:15,20.0,134.72,3445.56,27.0,526.74,Yes,No,No,Not Applicable,No reason specified,5.0
51,F,Town,Silver Membership,2017-04-21,Yes,Without Offers,Smartphone,Wi-Fi,21:15:34,18.0,34.47,15581.6,17.213546428748653,786.08,Yes,No,Yes,Solved in Follow-up,No reason specified,3.0
47,M,City,Silver Membership,2017-10-25,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:58:29,1.0,241.22,25644.16,3.0,761.1413651056001,No,Yes,No,Not Applicable,Products always in Stock,2.0
36,F,Village,No Membership,2016-06-16,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,14:06:49,10.0,49.63,7574.88,17.0,583.94,No,Yes,No,Not Applicable,Poor Website,5.0
47,F,Village,Premium Membership,2015-05-07,No,Without Offers,Smartphone,Wi-Fi,19:23:05,6.0,157.13,53298.03,10.577493714523689,709.97,Yes,No,No,Not Applicable,Quality Customer Care,2.0
28,M,Village,Basic Membership,2016-05-12,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,19:37:07,15.0,30.88,12816.08,13.0,512.39,Yes,No,No,Not Applicable,Poor Customer Service,5.0
13,M,City,No Membership,2015-03-22,No,Without Offers,Desktop,Mobile_Data,13:00:08,20.0,127.54,1209.02,14.0,934.6948521195374,Yes,No,No,Not Applicable,No reason specified,5.0
10,F,City,Premium Membership,2015-01-11,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,21:20:20,21.0,39.47,18252.15,5.0,708.4,No,Yes,No,Not Applicable,Reasonable Price,2.0
57,F,Town,Gold Membership,2016-08-08,No,Without Offers,Both,Wi-Fi,09:17:00,12.0,401.65,14817.28,17.48386049365358,678.99,Yes,No,No,Not Applicable,Too many ads,4.0
57,F,City,Basic Membership,2015-01-16,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,00:30:23,13.0,414.66,944.19,5.0,640.1928728158053,No,Yes,No,Not Applicable,Too many ads,5.0
63,M,City,Silver Membership,2015-03-03,No,Without Offers,Smartphone,Wi-Fi,21:22:21,15.0,1113.4283547853736,49468.22,9.0,797.08,No,Yes,No,Not Applicable,No reason specified,3.0
30,F,City,Silver Membership,2015-03-31,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,19:04:17,17.0,212.310789050629,42605.69,29.0,798.12,No,Yes,No,Not Applicable,Poor Website,3.0
38,F,Town,Platinum Membership,2015-11-10,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,23:26:27,3.0,483.85,60361.24,16.0,772.79,Yes,Yes,No,Not Applicable,Quality Customer Care,2.0
55,F,City,No Membership,2017-09-20,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,10:20:34,11.0,829.41,17424.91,24.0,666.62,Yes,Yes,No,Not Applicable,Too many ads,5.0
58,F,Town,Premium Membership,2016-07-14,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,11:20:29,15.0,884.56,43745.84,29.0,523.1926379831012,Yes,No,No,Not Applicable,Poor Customer Service,3.0
39,F,City,Silver Membership,2017-12-31,Yes,Without Offers,Desktop,Fiber_Optic,06:43:13,12.0,32.83,16836.25,8.0,717.53,No,Yes,Yes,Solved in Follow-up,No reason specified,4.0
30,M,City,Basic Membership,2015-06-02,Yes,Without Offers,Both,Mobile_Data,08:19:36,10.0,573.7,6708.44,16.0,544.12,Yes,No,Yes,Solved,Poor Customer Service,5.0
59,F,City,Platinum Membership,2015-07-19,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,20:22:16,19.0,180.71,7731.58,15.0,780.94,No,Yes,Yes,Unsolved,Reasonable Price,1.0
52,M,Town,No Membership,2015-11-07,Yes,Without Offers,Smartphone,Wi-Fi,12:40:19,22.0,74.86,34073.77,17.976352311155818,524.68,Yes,No,Yes,Unsolved,Poor Website,5.0
35,M,Town,Basic Membership,2015-02-09,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,02:36:10,25.0,289.93,23473.2,20.0,182.1703072394896,Yes,Yes,Yes,Solved in Follow-up,Poor Customer Service,5.0
56,F,City,Basic Membership,2017-04-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,09:27:48,3.0,119.9,27693.66,7.0,616.944074568296,Yes,No,No,Not Applicable,Too many ads,4.0
17,F,City,Silver Membership,2017-03-30,Yes,Without Offers,Desktop,Wi-Fi,01:09:45,9.0,249.02,26277.45,13.0,618.98,Yes,No,Yes,Solved,Poor Product Quality,4.0
62,F,Town,Basic Membership,2015-01-27,Yes,Without Offers,Smartphone,Mobile_Data,04:07:04,11.0,1232.5301448601117,36698.21,10.0,566.73,No,Yes,No,Not Applicable,Poor Product Quality,5.0
40,M,Town,Platinum Membership,2016-03-22,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,16:16:21,15.0,33.89,4873.77,17.312990655766587,752.5,No,Yes,No,Not Applicable,Poor Website,3.0
10,M,City,Gold Membership,2016-06-11,No,Without Offers,Smartphone,Fiber_Optic,06:55:30,18.0,30.51,30581.42,5.0,712.5150880559677,No,Yes,Yes,Solved,Poor Product Quality,3.0
57,M,City,Gold Membership,2017-04-28,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,02:19:09,16.0,65.6,40151.96,19.0,673.26,No,Yes,No,Not Applicable,No reason specified,4.0
23,M,Village,Basic Membership,2016-06-01,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,09:23:37,23.0,109.24,4127.48,8.0,533.97,Yes,No,No,Not Applicable,Too many ads,5.0
