age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,points_per_transaction,transaction_value_per_time_unit,last_visit_hour,last_visit_time_of_day,last_visit_AMPM,joining_day_name,is_weekend
30,M,Town,Gold Membership,2015-08-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:39:04,21.0,44.22,52163.25,3.0,779.41,Yes,No,No,Not Applicable,User Friendly Website,1.0,0.014941745385879905,1179.6302578018997,10,Morning,AM,Thursday,0
62,F,City,Gold Membership,2016-04-15,No,Without Offers,Desktop,Mobile_Data,18:45:19,11.0,125.26,43468.25,9.0,841.54,Yes,No,Yes,No Information Available,Quality Customer Care,1.0,0.01935987761182012,347.02418968545425,18,Evening,PM,Friday,0
54,F,Town,Premium Membership,2016-04-17,No,Without Offers,Desktop,Wi-Fi,17:30:09,17.0,321.37,42459.31,16.0,373.8743859649493,Yes,No,Yes,Solved,Reasonable Price,2.0,0.008805474840852319,132.1197062575847,17,Evening,PM,Sunday,1
19,M,Town,Basic Membership,2017-02-21,No,Without Offers,Desktop,Wi-Fi,09:21:27,17.0,111.44,31044.71,19.0,593.8,No,Yes,Yes,Unsolved,Too many ads,5.0,0.019127252275830568,278.57779971285,9,Morning,AM,Tuesday,0
36,M,City,No Membership,2017-08-16,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10:45:26,14.0,104.16,45376.12,17.0,683.2,Yes,No,No,Not Applicable,Poor Website,5.0,0.015056377671779782,435.6386328725039,10,Morning,AM,Wednesday,0
48,M,Village,No Membership,2016-07-29,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:09:29,22.0,389.19,40458.27,26.0,660.44,Yes,Yes,Yes,Solved,Poor Product Quality,4.0,0.016323980239392345,103.9550605102906,6,Morning,AM,Friday,0
28,M,City,Gold Membership,2015-12-01,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,15:32:51,16.0,92.24,96078.33,17.0,790.24,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,2.0,0.008224955616942968,1041.612424111015,15,Afternoon,PM,Tuesday,0
49,M,Town,No Membership,2017-02-19,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,21:22:50,12.0,42.28,30766.12,6.0,513.5,Yes,No,Yes,Solved,Too many ads,5.0,0.016690437403221466,727.6754966887416,21,Night,PM,Sunday,1
40,M,Town,Basic Membership,2015-03-06,No,Without Offers,Desktop,Wi-Fi,21:34:58,17.0,30.65,46034.49,29.0,713.29,No,Yes,Yes,Solved,Poor Website,4.0,0.015494686701210332,1501.9409461663947,21,Night,PM,Friday,0
30,M,City,Basic Membership,2015-12-21,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,00:03:41,7.0,693.81,23028.15,25.0,513.3,No,Yes,No,Not Applicable,Poor Product Quality,5.0,0.022290110147797366,33.19085916893675,0,Night,AM,Monday,0
53,F,Village,No Membership,2015-03-08,No,Credit/Debit Card Offers,Both,Mobile_Data,16:28:05,7.0,350.86,13534.8,28.0,532.6,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0,0.03935041522593611,38.57607022744114,16,Afternoon,PM,Sunday,1
38,M,Town,Silver Membership,2017-03-29,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21:54:01,11.0,200.53,10247.22,27.0,702.38,No,Yes,No,Not Applicable,Poor Website,4.0,0.06854346837483728,51.100683189547695,21,Night,PM,Wednesday,0
14,F,City,No Membership,2015-08-22,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,06:27:33,6.0,33.28,21585.41,23.0,509.43,No,Yes,No,Not Applicable,Poor Website,5.0,0.023600663596382927,648.6000600961538,6,Morning,AM,Saturday,1
60,F,Town,Premium Membership,2015-03-30,Yes,Without Offers,Smartphone,Fiber_Optic,18:04:57,24.0,174.17,38559.0,17.734538283310673,708.1,Yes,No,Yes,Solved,Too many ads,3.0,0.018364065458129103,221.3871504851582,18,Evening,PM,Monday,0
33,M,Town,Basic Membership,2015-01-22,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,22:28:08,23.0,129.5,8036.57,11.0,897.0963889058594,Yes,No,No,Not Applicable,Poor Website,5.0,0.11162677471929684,62.058455598455595,22,Night,PM,Thursday,0
50,F,City,No Membership,2015-07-17,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:25:04,8.0,32.74,24669.12,24.0,622.583006134174,Yes,No,No,Not Applicable,Too many ads,4.0,0.025237341507689533,753.4856444715944,6,Morning,AM,Friday,0
35,M,City,No Membership,2015-08-15,No,Without Offers,Smartphone,Wi-Fi,13:07:17,17.0,41.93,6674.85,23.0,595.36,Yes,No,No,Not Applicable,Poor Customer Service,5.0,0.08919451373439104,159.19031719532555,13,Afternoon,PM,Saturday,1
26,M,City,Silver Membership,2017-06-01,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14:57:45,17.0,77.29,38588.15,11.0,744.64,No,Yes,Yes,Solved,Poor Customer Service,3.0,0.0192971158244176,499.2644585327985,14,Afternoon,PM,Thursday,0
42,M,Town,No Membership,2017-05-10,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,22:32:40,15.0,33.17,40560.23,17.50881159261328,54.42041684331383,Yes,No,Yes,Solved in Follow-up,Poor Website,5.0,0.0013417186451682801,1222.798613204703,22,Night,PM,Wednesday,0
49,F,City,Platinum Membership,2017-11-03,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,07:44:15,11.0,617.79,59506.8,2.0,821.89,Yes,Yes,No,Not Applicable,Products always in Stock,1.0,0.013811698831057963,96.32205118244065,7,Morning,AM,Friday,0
17,M,Town,Gold Membership,2015-07-23,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10:50:08,14.0,181.02,19463.04,8.0,965.2663784367768,Yes,No,No,Not Applicable,Poor Product Quality,4.0,0.04959484121888342,107.51872721246271,10,Morning,AM,Thursday,0
13,F,City,Basic Membership,2016-11-30,No,Credit/Debit Card Offers,Desktop,Wi-Fi,15:20:20,14.0,94.08,18875.4,26.0,714.48,No,Yes,No,Not Applicable,Poor Website,4.0,0.03785244286213802,200.63137755102042,15,Afternoon,PM,Wednesday,0
44,M,Town,Platinum Membership,2015-07-05,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,04:02:38,16.0,30.06,45342.44,19.0,761.07,Yes,No,Yes,Solved,Poor Customer Service,3.0,0.016784937025885682,1508.3978709248172,4,Night,AM,Sunday,1
29,F,City,Silver Membership,2015-08-01,No,Without Offers,Both,Wi-Fi,05:55:46,7.0,295.47,42580.65,17.88439960977555,665.71,No,Yes,Yes,Unsolved,Poor Website,4.0,0.015634096708246586,144.11158493248044,5,Morning,AM,Saturday,1
53,F,Town,Premium Membership,2017-03-11,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:45:41,14.0,430.81,82383.26,15.0,783.26,No,Yes,No,Not Applicable,Reasonable Price,2.0,0.00950751402651461,191.22875513567465,22,Night,PM,Saturday,1
44,M,Town,Gold Membership,2017-03-10,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,21:05:33,11.0,496.43,36593.16,14.0,727.94,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0,0.019892788706960537,73.7126281650988,21,Night,PM,Friday,0
12,M,Village,Basic Membership,2016-09-15,Yes,Without Offers,Smartphone,Fiber_Optic,04:48:29,19.0,283.95,39815.04,18.0,564.65,Yes,No,Yes,No Information Available,Too many ads,5.0,0.014181826766970471,140.21848917062863,4,Night,AM,Thursday,0
16,F,Town,Premium Membership,2016-11-17,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20:11:49,21.0,30.13,48489.17,24.0,734.72,No,Yes,No,Not Applicable,Poor Website,3.0,0.015152249461065224,1609.3318951211418,20,Evening,PM,Thursday,0
17,M,Town,Gold Membership,2015-10-27,Yes,Without Offers,Desktop,Wi-Fi,19:54:22,19.0,33.03,21565.03,27.0,711.65,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.03300018594919645,652.8922191946715,19,Evening,PM,Tuesday,0
61,M,City,Gold Membership,2017-10-24,No,Gift Vouchers/Coupons,Both,Wi-Fi,20:30:20,19.0,451.66,30621.93,7.0,755.93,Yes,Yes,Yes,Solved,Poor Product Quality,3.0,0.024685903207276615,67.79863171412124,20,Evening,PM,Tuesday,0
18,F,Town,Gold Membership,2016-02-29,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,00:53:01,12.0,280.19,7425.42,29.0,635.55,No,Yes,Yes,Solved,Poor Product Quality,4.0,0.08559111807816931,26.501374067596988,0,Night,AM,Monday,0
18,M,Village,No Membership,2015-07-22,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,02:31:43,11.0,238.94,26799.18,14.0,584.6,Yes,No,No,Not Applicable,Poor Product Quality,5.0,0.021814100282172812,112.15861722608186,2,Night,AM,Wednesday,0
36,F,City,Basic Membership,2017-01-16,Yes,Without Offers,Smartphone,Wi-Fi,07:08:39,5.0,245.47017327835917,37489.56,25.0,521.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,5.0,0.01389720231445768,152.72552057674008,7,Morning,AM,Monday,0
33,M,City,Premium Membership,2015-01-29,No,Without Offers,Desktop,Mobile_Data,02:50:26,16.0,199.33,3419.5,26.0,740.28,Yes,No,No,Not Applicable,Poor Website,3.0,0.21648779061266266,17.154969146641246,2,Night,AM,Thursday,0
31,M,City,Basic Membership,2017-06-30,Yes,Without Offers,Smartphone,Mobile_Data,07:10:47,13.0,87.02,20837.29,10.0,627.6170112350536,No,Yes,No,Not Applicable,Too many ads,5.0,0.03011989616860223,239.4540335555045,7,Morning,AM,Friday,0
25,F,Town,Basic Membership,2015-10-28,Yes,Without Offers,Smartphone,Mobile_Data,07:36:21,10.0,157.64,22290.07,17.69689756889411,607.88,Yes,No,Yes,No Information Available,Poor Website,4.0,0.0272713365189073,141.39856635371734,7,Morning,AM,Wednesday,0
21,F,City,Gold Membership,2016-09-13,Yes,Without Offers,Smartphone,Mobile_Data,16:52:33,13.0,64.11,32625.84,22.0,719.82,No,Yes,Yes,No Information Available,Too many ads,4.0,0.022062880220095483,508.9040711277492,16,Afternoon,PM,Tuesday,0
28,M,Town,Basic Membership,2015-12-12,No,Without Offers,Both,Wi-Fi,00:40:59,17.0,497.4,48997.69,5.0,195.383275475978,Yes,No,Yes,Solved,Poor Product Quality,5.0,0.003987601772164728,98.50761962203458,0,Night,AM,Saturday,1
44,F,City,No Membership,2016-11-05,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:23:50,14.0,111.64,16399.99,20.0,635.4572432203356,No,Yes,No,Not Applicable,Too many ads,4.0,0.03874741650576223,146.9006628448585,21,Night,PM,Saturday,1
24,F,Town,Gold Membership,2016-01-15,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,12:09:34,23.0,455.57,9711.65,12.0,711.81,Yes,No,Yes,No Information Available,Too many ads,3.0,0.07329444533112292,21.317580174287155,12,Afternoon,PM,Friday,0
48,M,Town,Gold Membership,2017-10-29,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:17:29,15.0,669.56,1554.39,6.0,1129.5473388449152,Yes,No,Yes,Solved,Quality Customer Care,2.0,0.7266820674637093,2.3215096481271287,23,Night,PM,Sunday,1
25,F,City,No Membership,2015-03-28,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,08:55:53,14.0,195.41,26823.92,16.48266854249194,882.9487970179097,No,Yes,Yes,Solved,Poor Website,5.0,0.03291647145599561,137.26994524333452,8,Morning,AM,Saturday,1
42,F,City,No Membership,2015-03-02,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:27:33,11.0,431.63,26095.73,8.0,918.7310629962336,Yes,Yes,Yes,Solved,Poor Product Quality,5.0,0.03520618365518932,60.4585640479114,22,Night,PM,Monday,0
38,F,City,No Membership,2017-07-20,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10:14:14,16.0,51.36,33328.66,23.0,530.15,No,Yes,Yes,No Information Available,Poor Product Quality,5.0,0.01590673012356332,648.9225077881621,10,Morning,AM,Thursday,0
36,F,Town,Premium Membership,2017-06-29,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:37:20,22.0,29.99,32642.1,25.0,762.59,No,Yes,Yes,Solved in Follow-up,Poor Website,3.0,0.023362161135466165,1088.432810936979,23,Night,PM,Thursday,0
17,M,Town,Basic Membership,2015-08-13,No,Without Offers,Desktop,Wi-Fi,13:53:33,19.0,66.53,30862.42,16.0,932.0896371847635,No,Yes,No,Not Applicable,Poor Website,5.0,0.030201443606326515,463.8872689012475,13,Afternoon,PM,Thursday,0
53,F,City,Gold Membership,2015-02-13,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,07:16:41,15.0,64.83,49480.02,5.0,607.41,Yes,No,No,Not Applicable,Poor Product Quality,4.0,0.01227586407604524,763.2272096251735,7,Morning,AM,Friday,0
17,F,Town,Premium Membership,2017-08-23,No,Without Offers,Desktop,Wi-Fi,10:21:03,11.0,390.11,81746.4,8.0,823.38,No,Yes,No,Not Applicable,Products always in Stock,1.0,0.010072370159419865,209.54705083181665,10,Morning,AM,Wednesday,0
26,F,Town,Basic Membership,2015-04-26,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,00:49:26,18.0,644.4,25239.79,8.0,990.676604219734,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0,0.03925058822675363,39.167892613283676,0,Night,AM,Sunday,1
35,F,Village,Silver Membership,2016-05-05,No,Without Offers,Desktop,Fiber_Optic,11:07:33,21.0,31.22,4630.93,18.0,605.69,Yes,No,Yes,Solved,Poor Website,4.0,0.1307923030579171,148.33215887251762,11,Morning,AM,Thursday,0
34,F,Town,Silver Membership,2017-03-23,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22:30:40,13.0,68.33,8896.59,12.0,498.5249001435432,No,Yes,No,Not Applicable,Poor Customer Service,3.0,0.05603550350679791,130.2003512366457,22,Night,PM,Thursday,0
25,F,City,Basic Membership,2015-06-14,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,06:56:46,4.0,287.37,25037.67,7.0,508.61,No,Yes,Yes,Solved,Poor Customer Service,5.0,0.020313791179450806,87.12694435744858,6,Morning,AM,Sunday,1
47,F,City,Silver Membership,2016-12-10,No,Without Offers,Desktop,Mobile_Data,03:43:03,4.0,125.51,14889.64,18.0,712.72,No,Yes,Yes,No Information Available,Poor Website,3.0,0.0478668389564825,118.6330969643853,3,Night,AM,Saturday,1
10,M,Town,Premium Membership,2015-01-04,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,12:29:42,22.0,42.7,43162.67,1.0,754.9773472442683,Yes,No,No,Not Applicable,User Friendly Website,2.0,0.017491442194013215,1010.835362997658,12,Afternoon,PM,Sunday,1
10,M,Town,Gold Membership,2016-10-18,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:08:54,15.0,242.93,34174.83,8.0,634.28,Yes,No,Yes,Unsolved,Poor Customer Service,4.0,0.018559858234847106,140.67768492981517,13,Afternoon,PM,Tuesday,0
30,F,Village,No Membership,2015-09-23,No,Without Offers,Smartphone,Fiber_Optic,01:57:10,13.0,1385.1007124280402,16060.48,23.0,920.7467818739352,Yes,No,Yes,Solved,Poor Customer Service,5.0,0.05732996659339791,11.595171279528445,1,Night,AM,Wednesday,0
10,F,City,Premium Membership,2015-11-08,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,11:24:45,13.0,98.21,36005.43,11.0,749.1210517129588,No,Yes,Yes,No Information Available,Poor Product Quality,3.0,0.020805779898003127,366.6167396395479,11,Morning,AM,Sunday,1
20,M,Town,Basic Membership,2016-08-22,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,22:20:06,22.0,133.71,5889.33,12.0,571.83,No,Yes,Yes,Solved,Too many ads,5.0,0.09709593451207524,44.04554633161319,22,Night,PM,Monday,0
41,M,City,No Membership,2015-07-21,No,Credit/Debit Card Offers,Desktop,Wi-Fi,11:10:09,11.0,453.29,28082.24,14.0,655.43,Yes,No,No,Not Applicable,Poor Customer Service,5.0,0.02333966236311633,61.95203953319067,11,Morning,AM,Tuesday,0
34,F,Town,Basic Membership,2017-08-13,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,04:46:46,19.0,50.38,31264.25,27.0,164.9863234191247,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,4.0,0.0052771559662913615,620.568678046844,4,Night,AM,Sunday,1
22,F,Town,Silver Membership,2015-10-22,No,Without Offers,Desktop,Fiber_Optic,02:06:10,16.0,102.12,11843.86,18.0,687.99,No,Yes,No,Not Applicable,Poor Customer Service,4.0,0.05808832593428156,115.9798276537407,2,Night,AM,Thursday,0
12,M,Town,Basic Membership,2017-02-16,No,Credit/Debit Card Offers,Both,Fiber_Optic,00:50:27,18.0,376.73,24538.58,9.0,549.33,Yes,No,No,Not Applicable,Poor Customer Service,5.0,0.02238638095602924,65.13572054256365,0,Night,AM,Thursday,0
50,M,Town,Basic Membership,2016-01-01,No,Without Offers,Desktop,Fiber_Optic,19:35:59,8.0,56.9,28610.12,5.0,628.2,No,Yes,Yes,No Information Available,Too many ads,5.0,0.02195726547109904,502.8140597539543,19,Evening,PM,Friday,0
13,M,City,Premium Membership,2015-03-08,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,09:39:46,24.0,158.6,39158.75,14.0,719.83,Yes,No,Yes,Solved,Poor Customer Service,3.0,0.018382353880039583,246.90258511979823,9,Morning,AM,Sunday,1
54,M,City,Gold Membership,2017-07-12,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,16:52:19,8.0,396.6,20589.1,10.0,777.09,Yes,No,Yes,No Information Available,Too many ads,3.0,0.03774278623154971,51.914019162884514,16,Afternoon,PM,Wednesday,0
10,M,City,Premium Membership,2015-02-06,Yes,Without Offers,Desktop,Wi-Fi,17:57:47,12.0,30.66,28740.84,17.0,773.76,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,2.0,0.02692196887773635,937.4050880626223,17,Evening,PM,Friday,0
56,F,Town,No Membership,2017-01-30,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16:32:24,9.0,1350.94,17280.21,16.96554085765251,693.12,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0,0.040110623655615296,12.79124905621271,16,Afternoon,PM,Monday,0
51,M,City,Basic Membership,2017-01-23,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,05:21:01,21.0,33.22,46807.03,15.0,529.67,No,Yes,Yes,Unsolved,Poor Product Quality,5.0,0.011316035219495875,1409.0015051173991,5,Morning,AM,Monday,0
40,M,Town,Silver Membership,2017-11-19,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:30:57,12.0,439.91,19556.68,21.0,747.93,Yes,Yes,No,Not Applicable,Poor Website,3.0,0.03824422141181427,44.45609329180969,22,Night,PM,Sunday,1
42,M,Town,Silver Membership,2017-06-17,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,04:39:38,8.0,196.3,896.93,16.080974634455973,758.87,Yes,No,No,Not Applicable,Too many ads,3.0,0.8460749445330182,4.56917982679572,4,Night,AM,Saturday,1
13,F,Town,Basic Membership,2015-07-22,No,Without Offers,Both,Mobile_Data,12:12:25,11.0,478.81,44358.91,26.0,543.51,No,Yes,Yes,Solved,Poor Product Quality,5.0,0.012252555349083193,92.64407593826361,12,Afternoon,PM,Wednesday,0
42,F,Village,Basic Membership,2017-05-21,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,05:11:17,9.0,314.34,6659.52,26.0,659.3359468777985,No,Yes,Yes,No Information Available,Too many ads,5.0,0.09900652702864447,21.18572246611949,5,Morning,AM,Sunday,1
51,M,Town,Basic Membership,2016-09-19,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,19:11:05,14.0,75.92,6877.75,9.0,623.6656214259887,No,Yes,No,Not Applicable,Poor Product Quality,5.0,0.09067872798894823,90.59207060063224,19,Evening,PM,Monday,0
29,M,Town,Gold Membership,2017-12-01,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,21:45:15,6.0,103.42,25387.36,1.0,780.13,Yes,No,Yes,Solved in Follow-up,Reasonable Price,1.0,0.03072907147493871,245.4782440533746,21,Night,PM,Friday,0
23,M,City,Gold Membership,2015-02-09,No,Without Offers,Desktop,Fiber_Optic,18:07:16,6.0,74.52,30005.38,9.0,781.28,Yes,No,Yes,Solved in Follow-up,User Friendly Website,1.0,0.026037997185838005,402.6486849168009,18,Evening,PM,Monday,0
44,F,Town,Basic Membership,2015-05-19,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,03:04:02,10.0,154.5,3969.03,20.0,630.67,No,Yes,Yes,Unsolved,Poor Customer Service,4.0,0.15889776595289024,25.689514563106798,3,Night,AM,Tuesday,0
41,F,Town,Premium Membership,2015-03-12,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11:48:55,8.0,312.25,4779.45,14.0,779.18,No,Yes,Yes,Unsolved,User Friendly Website,1.0,0.16302712655221835,15.30648518815052,11,Morning,AM,Thursday,0
38,M,Town,Basic Membership,2017-08-05,Yes,Without Offers,Desktop,Fiber_Optic,04:14:46,19.0,462.94,13510.09,40.3034560212484,595.1253933659241,No,Yes,No,Not Applicable,Too many ads,4.0,0.04405043884725594,29.183241888797685,4,Night,AM,Saturday,1
32,F,Town,Basic Membership,2016-09-25,No,Credit/Debit Card Offers,Desktop,Wi-Fi,08:33:55,12.0,205.62150429162128,38869.29,8.0,623.29,No,Yes,No,Not Applicable,Poor Product Quality,5.0,0.016035538596151356,189.03319540389072,8,Morning,AM,Sunday,1
30,F,City,No Membership,2016-10-24,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,04:59:29,23.0,75.68,25107.92,22.0,613.68,No,Yes,Yes,Solved in Follow-up,Too many ads,4.0,0.024441690112123982,331.7642706131078,4,Night,AM,Monday,0
30,F,Town,Platinum Membership,2017-08-04,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17:17:09,6.0,72.45,44963.07,4.0,763.05,No,Yes,Yes,Solved in Follow-up,Products always in Stock,2.0,0.016970593867367153,620.608281573499,17,Evening,PM,Friday,0
34,F,Town,Premium Membership,2017-03-29,Yes,Without Offers,Smartphone,Fiber_Optic,23:15:22,6.0,93.48,40848.19,11.0,756.63,Yes,No,Yes,Solved,Quality Customer Care,1.0,0.018522974946992753,436.9725074882328,23,Night,PM,Wednesday,0
45,M,City,Basic Membership,2017-08-15,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,18:10:08,3.0,657.77,10001.61,19.0,75.53310382022845,No,Yes,Yes,Unsolved,Too many ads,5.0,0.00755209449480918,15.205330130592762,18,Evening,PM,Tuesday,0
19,F,City,Platinum Membership,2017-12-07,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:33:08,10.0,125.87,93153.46,9.0,778.65,No,Yes,No,Not Applicable,Products always in Stock,1.0,0.008358787746585043,740.0767458488917,23,Night,PM,Thursday,0
36,F,City,Basic Membership,2017-05-09,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19:30:00,14.0,113.88,28977.4,6.0,649.33,No,Yes,Yes,Solved in Follow-up,Poor Website,5.0,0.022408152560271108,254.45556726378646,19,Evening,PM,Tuesday,0
22,F,City,Gold Membership,2016-07-13,Yes,Without Offers,Desktop,Fiber_Optic,21:16:15,11.0,635.62,2486.99,20.0,742.66,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0,0.29861800811422645,3.9126994115981244,21,Night,PM,Wednesday,0
20,M,Village,Basic Membership,2017-11-23,No,Without Offers,Smartphone,Mobile_Data,11:04:27,10.0,246.91,2320.87,21.0,577.77,No,Yes,Yes,No Information Available,Poor Website,5.0,0.2489454385639868,9.399659795067029,11,Morning,AM,Thursday,0
57,F,Village,Gold Membership,2015-01-29,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:28:36,10.0,395.77,47958.71,15.0,970.6197931384996,Yes,No,Yes,Solved,Poor Product Quality,4.0,0.02023865515020107,121.17823483336282,23,Night,PM,Thursday,0
30,M,City,Gold Membership,2015-10-08,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,01:02:36,12.0,131.94,2008.3,16.0,1332.7195181937857,No,Yes,No,Not Applicable,Reasonable Price,1.0,0.663605795047446,15.221312717902077,1,Night,AM,Thursday,0
35,M,City,Basic Membership,2016-07-27,Yes,Without Offers,Smartphone,Fiber_Optic,23:43:04,16.0,1089.047277901797,15289.47,7.0,967.0299180093092,No,Yes,No,Not Applicable,Too many ads,5.0,0.06324809937880838,14.039307852141475,23,Night,PM,Wednesday,0
51,M,Village,Basic Membership,2017-04-23,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,17:17:00,12.0,131.14,8207.61,28.0,565.27,No,Yes,Yes,No Information Available,Poor Product Quality,5.0,0.06887144978867173,62.58662498093641,17,Evening,PM,Sunday,1
