age,gender,membership_category,joining_date,joined_through_referral,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,feedback,churn_risk_score,log_avg_time_spent,points_per_transaction,transaction_value_per_time_unit,last_visit_hour,region_category_Town,region_category_Village,preferred_offer_types_Gift Vouchers/Coupons,preferred_offer_types_Without Offers,medium_of_operation_Desktop,medium_of_operation_Smartphone,internet_option_Mobile_Data,internet_option_Wi-Fi,last_visit_time_of_day_Evening,last_visit_time_of_day_Morning,last_visit_time_of_day_Night,complaint_status_Not Applicable,complaint_status_Solved,complaint_status_Solved in Follow-up,complaint_status_Unsolved
61,0.0,1,2017-05-27,0.0,1900-01-01 07:18:00,5.0,4.602867536925416,40754.67,1529.4592639176194,1.0,0.0,0.0,0,4.0,4.602867536925416,0.037528441867339855,8854.191365068687,7,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
64,0.0,0,2017-08-05,1.0,1900-01-01 08:59:46,9.0,4.846389384029531,49785.5,628.0764783666359,0.0,1.0,0.0,0,5.0,4.846389384029531,0.012615650708873787,10272.699128150913,8,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
15,1.0,5,2016-07-12,0.0,1900-01-01 11:19:00,17.0,3.647536490579554,49259.38,744.24,1.0,0.0,0.0,0,3.0,3.647536490579554,0.015108594545850965,13504.835421721365,11,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
18,1.0,2,2015-06-14,0.0,1900-01-01 07:13:45,5.0,4.829433110570218,41054.96,676.63,0.0,1.0,1.0,0,4.0,4.829433110570218,0.016481078047573303,8500.989466060248,7,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
35,0.0,2,2016-10-18,1.0,1900-01-01 06:53:25,10.0,3.541828511401901,22217.69,707.1781441831558,0.0,1.0,0.0,0,4.0,3.541828511401901,0.03182950811642236,6272.9434608357005,6,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
37,0.0,3,2015-07-22,1.0,1900-01-01 23:05:57,9.0,4.823984379141072,43411.01,682.19,0.0,1.0,0.0,0,4.0,4.823984379141072,0.01571467699092926,8998.994728861351,23,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0
57,0.0,2,2016-06-22,0.0,1900-01-01 07:44:56,11.0,5.164728829433656,8150.9,793.32,0.0,1.0,0.0,1,3.0,5.164728829433656,0.09732912929860507,1578.1854709482966,7,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
52,0.0,0,2015-01-13,0.0,1900-01-01 05:13:12,15.0,4.886507170880032,38138.54,816.5227298302532,0.0,1.0,1.0,0,5.0,4.886507170880032,0.02140938614404886,7804.867294020868,5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
53,0.0,1,2016-04-20,1.0,1900-01-01 23:18:25,8.0,5.7416240320830765,46029.06,559.71,1.0,0.0,1.0,0,5.0,5.7416240320830765,0.012159926794073137,8016.731806680232,23,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
39,1.0,4,2017-11-27,0.0,1900-01-01 12:35:30,9.0,3.486763269991802,15813.54,983.8011262525656,1.0,0.0,0.0,0,3.0,3.486763269991802,0.06221258024784872,4535.306464908695,12,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
54,0.0,0,2015-06-22,0.0,1900-01-01 00:44:49,24.0,3.5607619513334936,18642.07,712.53,1.0,0.0,1.0,0,4.0,3.5607619513334936,0.03822161380147162,5235.4159741059375,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
57,0.0,1,2015-03-31,1.0,1900-01-01 04:39:45,13.0,5.232337807614061,1522.32,526.05,1.0,0.0,0.0,1,5.0,5.232337807614061,0.34555809553838873,290.94451772298237,4,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
32,0.0,2,2017-12-21,0.0,1900-01-01 18:24:39,9.0,3.457577715098263,30609.18,700.48,1.0,0.0,0.0,0,3.0,3.457577715098263,0.022884637876610874,8852.781491024301,18,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
56,1.0,1,2016-03-11,0.0,1900-01-01 19:49:22,18.0,3.8486571298063263,9625.25,627.8526324468561,0.0,1.0,1.0,0,5.0,3.8486571298063263,0.06522974805297069,2500.93725560956,19,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
53,0.0,5,2017-07-23,1.0,1900-01-01 17:59:47,11.0,3.448080967561006,31020.51,782.36,0.0,1.0,1.0,0,3.0,3.448080967561006,0.025220732992462087,8996.456374382155,17,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
61,1.0,5,2016-01-10,1.0,1900-01-01 11:09:47,11.0,6.641182169740591,21988.85,778.71,1.0,0.0,1.0,1,3.0,6.641182169740591,0.035413857477767145,3310.9843154413725,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
52,1.0,0,2015-11-07,1.0,1900-01-01 12:40:19,22.0,4.3288895362607525,34073.77,524.68,1.0,0.0,1.0,0,5.0,4.3288895362607525,0.015398354804883638,7871.249592899649,12,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
20,0.0,3,2017-04-07,0.0,1900-01-01 15:46:51,9.0,4.850623024222136,1732.45,758.87,0.0,1.0,0.0,1,3.0,4.850623024222136,0.4380328436607117,357.1603052533282,15,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17,1.0,3,2016-10-09,1.0,1900-01-01 09:39:34,5.0,7.109903972575832,42111.58,738.77,1.0,0.0,0.0,1,3.0,7.109903972575832,0.017543155588082896,5922.946380490071,9,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
36,0.0,3,2017-09-05,1.0,1900-01-01 08:52:35,6.0,3.755603086156845,4245.15,608.13,1.0,0.0,0.0,0,4.0,3.755603086156845,0.1432528885905092,1130.351078804793,8,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
57,1.0,1,2016-03-02,0.0,1900-01-01 02:54:17,24.0,4.2609883062968255,19323.52,681.34,0.0,1.0,1.0,0,4.0,4.2609883062968255,0.035259621435432056,4534.985456647226,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
13,1.0,1,2015-08-28,0.0,1900-01-01 09:18:56,3.0,3.799302135364028,13114.57,627.8526324468561,0.0,1.0,0.0,0,5.0,3.799302135364028,0.04787443526145776,3451.8365564899814,9,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
29,1.0,0,2016-04-15,1.0,1900-01-01 08:39:24,13.0,6.450249228646364,26931.73,604.74,1.0,1.0,0.0,0,5.0,6.450249228646364,0.022454554534743962,4175.300681467131,8,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
24,0.0,0,2015-12-11,0.0,1900-01-01 11:11:46,4.0,5.646188671930618,17956.42,513.32,1.0,1.0,0.0,0,5.0,5.646188671930618,0.0285869900570381,3180.272754480963,11,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
61,1.0,0,2017-10-26,1.0,1900-01-01 07:22:40,10.0,3.944296565978442,3750.98,633.32,1.0,0.0,0.0,0,5.0,3.944296565978442,0.1688412094972514,950.9883289086588,7,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
43,1.0,0,2016-08-09,1.0,1900-01-01 21:20:09,8.0,5.557098295453378,42381.22,1177.2871637855314,0.0,1.0,0.0,0,4.0,5.557098295453378,0.02777851047670481,7626.501772458267,21,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0
64,0.0,0,2017-10-08,0.0,1900-01-01 21:51:31,22.0,4.754021132720446,3002.45,623.69,0.0,1.0,0.0,1,4.0,4.754021132720446,0.20772702293127282,631.5600869619767,21,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
45,1.0,1,2015-07-16,1.0,1900-01-01 23:22:44,13.0,5.663793466439838,21802.82,292.7126983763084,1.0,0.0,0.0,0,5.0,5.663793466439838,0.013425451312092124,3849.5083073191354,23,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
31,1.0,2,2017-01-01,0.0,1900-01-01 20:03:17,11.0,5.721655136190831,57914.82,796.87,0.0,1.0,1.0,2,2.0,5.721655136190831,0.013759345190056707,10122.039623408089,20,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
58,0.0,0,2016-06-19,0.0,1900-01-01 07:45:38,13.0,5.652945216619142,1873.84,136.56374085735,0.0,1.0,0.0,0,5.0,5.652945216619142,0.07287908298325899,331.480304194543,7,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
26,0.0,0,2017-06-02,1.0,1900-01-01 06:13:12,22.0,5.135268885097667,34102.22,627.28,0.0,1.0,0.0,0,4.0,5.135268885097667,0.018394110412753188,6640.785665374446,6,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
23,1.0,5,2016-05-18,0.0,1900-01-01 20:42:55,22.0,4.806313497022634,29029.69,772.85,0.0,1.0,0.0,2,2.0,4.806313497022634,0.026622743818483768,6039.907720955575,20,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
54,0.0,1,2016-01-15,0.0,1900-01-01 21:23:23,10.0,3.658162481451876,48927.66,857.6162468395768,1.0,0.0,0.0,1,5.0,3.658162481451876,0.01752824980470304,13374.928054202028,21,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
60,1.0,1,2016-06-15,0.0,1900-01-01 08:01:56,14.0,3.541828511401901,11063.15,1094.8424761815022,0.0,1.0,1.0,0,4.0,3.541828511401901,0.09896299663129418,3123.5702023362683,8,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
41,1.0,4,2016-01-30,0.0,1900-01-01 19:30:52,15.0,5.455620215921813,59247.71,750.21,1.0,0.0,1.0,2,2.0,5.455620215921813,0.01266226154563611,10859.94032852398,19,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
64,0.0,2,2016-12-02,1.0,1900-01-01 01:48:03,4.0,6.5507374191116,1922.37,728.67,1.0,0.0,0.0,0,3.0,6.5507374191116,0.37904773794846985,293.4585645871772,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
56,0.0,2,2017-03-01,0.0,1900-01-01 18:48:52,9.0,6.1174802676908415,15758.0,721.8,1.0,0.0,0.0,0,3.0,6.1174802676908415,0.045805305241781946,2575.8971521698354,18,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
22,1.0,2,2016-06-09,0.0,1900-01-01 03:17:22,18.0,5.039546637590676,16308.5,1115.4210700025455,1.0,0.0,0.0,0,3.0,5.039546637590676,0.06839507434788887,3236.1045889232655,3,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
11,1.0,0,2017-06-16,0.0,1900-01-01 18:20:39,19.0,5.330300412401088,22907.2,678.65,0.0,1.0,0.0,1,4.0,5.330300412401088,0.02962605643640427,4297.543895782268,18,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
57,1.0,1,2017-05-23,0.0,1900-01-01 12:13:01,7.0,4.432838563223485,19867.92,511.16,0.0,1.0,0.0,0,5.0,4.432838563223485,0.025727907098478355,4481.985914134528,12,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
53,1.0,1,2015-07-23,0.0,1900-01-01 10:54:16,7.0,6.159222230341457,43992.58,640.71,1.0,0.0,0.0,1,4.0,6.159222230341457,0.014564046937006195,7142.554425668309,10,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
58,0.0,1,2017-02-13,1.0,1900-01-01 11:49:59,9.0,6.557757989796645,31606.68,602.49,1.0,0.0,0.0,0,5.0,6.557757989796645,0.019062109655300714,4819.7387047795155,11,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
14,0.0,5,2016-07-22,1.0,1900-01-01 07:49:36,17.0,5.545060250112571,62707.36,824.37,1.0,1.0,1.0,2,1.0,5.545060250112571,0.013146303719372017,11308.68866550674,7,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0
37,0.0,2,2016-02-15,1.0,1900-01-01 00:07:37,12.0,6.894801743019555,49667.86,623.71,1.0,1.0,1.0,0,4.0,6.894801743019555,0.01255761774314416,7203.667610933818,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
17,1.0,0,2016-04-02,1.0,1900-01-01 14:24:37,13.0,5.452067966353956,1872.59,377.4664121266218,0.0,1.0,0.0,1,4.0,5.452067966353956,0.20157451023802422,343.46417021141525,14,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55,1.0,4,2016-02-03,0.0,1900-01-01 04:46:15,2.0,4.607467545036775,34741.13,789.86,1.0,0.0,1.0,0,3.0,4.607467545036775,0.02273558747225551,7540.178994298854,4,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
14,0.0,1,2016-01-27,1.0,1900-01-01 06:32:24,19.0,5.196007747723467,44110.61,702.43,1.0,0.0,1.0,0,4.0,5.196007747723467,0.015924286696556676,8489.327218445014,6,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
42,1.0,5,2015-03-14,0.0,1900-01-01 13:50:39,7.0,5.467595898370036,8143.92,783.78,0.0,1.0,0.0,0,3.0,5.467595898370036,0.0962411222114166,1489.4882780982061,13,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
17,1.0,2,2017-07-16,0.0,1900-01-01 02:29:22,17.0,5.688194951314488,39475.08,703.81,0.0,1.0,1.0,0,3.0,5.688194951314488,0.01782922289201187,6939.825434583195,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
60,0.0,4,2016-02-01,0.0,1900-01-01 23:15:31,8.0,4.584763376210429,22680.05,251.6790932096091,1.0,0.0,1.0,1,3.0,4.584763376210429,0.011096937317581271,4946.83108787751,23,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
47,0.0,3,2017-06-05,0.0,1900-01-01 01:55:43,9.0,5.796786968104443,22473.47,703.62,0.0,1.0,0.0,0,3.0,5.796786968104443,0.03130891669154785,3876.8838882048576,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
62,1.0,2,2017-06-12,0.0,1900-01-01 01:51:06,7.0,5.347821561451125,22996.95,764.88,1.0,0.0,0.0,0,3.0,5.347821561451125,0.03326006274745129,4300.246321935956,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
57,1.0,1,2017-02-01,0.0,1900-01-01 03:07:09,10.0,6.686626647487841,40022.48,27.497492905878406,0.0,1.0,0.0,0,5.0,6.686626647487841,0.0006870511998726317,5985.451575202933,3,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
44,0.0,1,2017-07-03,0.0,1900-01-01 02:58:16,15.0,3.4989288701554906,33305.37,656.44,0.0,1.0,0.0,0,5.0,3.4989288701554906,0.01970973449626892,9518.733085454214,2,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0
62,1.0,5,2017-08-25,1.0,1900-01-01 23:56:18,14.0,4.951309828011441,24217.53,742.38,1.0,0.0,1.0,0,3.0,4.951309828011441,0.03065465388088711,4891.136051109594,23,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
46,1.0,4,2017-01-16,1.0,1900-01-01 19:23:32,13.0,3.4461707473048864,17374.01,741.31,0.0,1.0,1.0,0,3.0,3.4461707473048864,0.04266775488214868,5041.540676296298,19,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0
10,0.0,0,2015-05-29,1.0,1900-01-01 20:54:50,3.0,4.823019748841191,26800.94,628.0764783666359,1.0,0.0,0.0,0,4.0,4.823019748841191,0.0234348675220584,5556.879589066447,20,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
21,1.0,5,2016-07-28,1.0,1900-01-01 14:53:35,13.0,3.459780705761053,18790.4,700.26,1.0,0.0,1.0,1,3.0,3.459780705761053,0.0372669022479564,5431.095667049409,14,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
33,0.0,1,2015-03-08,1.0,1900-01-01 04:07:05,4.0,5.612032616046633,19563.82,637.73,0.0,1.0,1.0,0,4.0,5.612032616046633,0.032597417068854655,3486.048877203716,4,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
29,1.0,5,2016-02-22,0.0,1900-01-01 01:57:38,14.0,4.98374359862794,12017.14,776.53,0.0,1.0,1.0,1,3.0,4.98374359862794,0.06461853652366537,2411.2677071325265,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
37,0.0,1,2017-08-07,0.0,1900-01-01 11:42:10,14.0,4.182202802743785,11222.82,561.91,0.0,1.0,0.0,0,5.0,4.182202802743785,0.05006852110253929,2683.4710149964826,11,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
57,1.0,4,2016-09-15,0.0,1900-01-01 17:27:33,18.0,6.209153247739228,79364.21,783.33,1.0,1.0,1.0,2,2.0,6.209153247739228,0.009870066116704242,12781.808860797044,17,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16,1.0,1,2017-02-02,0.0,1900-01-01 19:47:48,13.0,3.5333945512735414,947.41,514.13,1.0,0.0,1.0,0,5.0,3.5333945512735414,0.5426689606400608,268.13026008050105,19,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
49,0.0,4,2015-02-08,1.0,1900-01-01 07:16:07,8.0,4.934833580679974,9222.09,720.55,1.0,0.0,1.0,0,3.0,4.934833580679974,0.07813304793165106,1868.7742654797455,7,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
56,0.0,0,2017-04-21,0.0,1900-01-01 14:08:04,10.0,4.709620287344555,37701.72,602.23,0.0,1.0,0.0,0,5.0,4.709620287344555,0.015973541790666314,8005.256835951315,14,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
56,0.0,1,2017-11-05,0.0,1900-01-01 19:39:03,22.0,5.244177920447388,38593.82,629.3405474360179,0.0,1.0,0.0,0,5.0,5.244177920447388,0.016306770033026476,7359.365106496522,19,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
16,1.0,5,2017-10-18,0.0,1900-01-01 19:10:10,15.0,3.5336865647082343,1640.06,760.12,1.0,0.0,1.0,0,3.0,3.5336865647082343,0.4634708486274893,464.1215257684901,19,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
40,0.0,0,2017-09-22,0.0,1900-01-01 09:44:03,11.0,3.790533107840436,23568.43,628.0764783666359,0.0,1.0,1.0,0,5.0,3.790533107840436,0.02664905886249682,6217.708520010142,9,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
11,1.0,5,2015-06-04,1.0,1900-01-01 21:29:44,11.0,5.775855043447852,42978.27,705.05,1.0,0.0,1.0,0,3.0,5.775855043447852,0.016404801775408828,7441.022961397668,21,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
63,0.0,1,2017-02-27,1.0,1900-01-01 17:44:27,12.0,5.498233231742942,24007.4,560.97,1.0,0.0,0.0,1,5.0,5.498233231742942,0.02336654531519448,4366.384434439433,17,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
54,1.0,3,2016-09-23,0.0,1900-01-01 02:33:44,16.0,3.827553848801696,19488.07,1145.7507849127578,1.0,0.0,0.0,0,4.0,3.827553848801696,0.05879241940904142,5091.520791040259,2,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
16,1.0,0,2015-05-16,1.0,1900-01-01 06:11:26,17.0,4.213164097564083,42744.69,643.96,1.0,0.0,0.0,1,5.0,4.213164097564083,0.015065263077121391,10145.507986435567,6,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
54,1.0,5,2016-04-05,1.0,1900-01-01 20:20:22,5.0,6.372671115069366,62950.74,780.4,0.0,1.0,0.0,2,1.0,6.372671115069366,0.012396994856613282,9878.234552406331,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
23,1.0,5,2015-02-25,0.0,1900-01-01 22:00:40,20.0,6.1310308181668445,12152.82,793.78,1.0,1.0,0.0,0,3.0,6.1310308181668445,0.06531652735743639,1982.1821746499797,22,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
61,1.0,4,2017-04-11,1.0,1900-01-01 13:07:48,11.0,3.9663217788355247,34538.51,711.16,1.0,0.0,1.0,1,3.0,3.9663217788355247,0.020590349728462517,8707.944520361176,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
36,1.0,2,2017-08-28,1.0,1900-01-01 14:31:58,12.0,4.623599321456458,36736.23,622.57,1.0,0.0,0.0,0,4.0,4.623599321456458,0.016947030220575164,7945.374900787877,14,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
52,0.0,1,2017-11-11,1.0,1900-01-01 17:44:34,14.0,3.490428515390098,36402.1,678.7,0.0,1.0,1.0,0,5.0,3.490428515390098,0.018644528749714992,10429.120619286376,17,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
13,0.0,1,2017-05-13,1.0,1900-01-01 17:45:07,8.0,6.623892570133132,34431.19,627.14,1.0,0.0,0.0,1,4.0,6.623892570133132,0.01821429930246384,5198.029653326334,17,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0
32,0.0,3,2016-01-01,0.0,1900-01-01 07:20:22,15.0,4.778366904449488,43075.99,660.87,1.0,0.0,1.0,0,4.0,4.778366904449488,0.015341957317754045,9014.79330938124,7,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
53,1.0,3,2017-06-09,1.0,1900-01-01 19:55:17,9.0,5.328604059152909,38866.99,778.79,1.0,0.0,1.0,0,3.0,5.328604059152909,0.02003731186798875,7294.02852389425,19,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
35,1.0,0,2015-10-21,1.0,1900-01-01 12:07:22,13.0,5.679694679127112,47153.05,179.85908189109853,1.0,0.0,1.0,1,4.0,5.679694679127112,0.0038143679335928115,8302.03957499468,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62,0.0,2,2017-07-08,1.0,1900-01-01 19:13:22,4.0,3.4974162394026984,14050.22,78.29875101624748,0.0,1.0,0.0,0,4.0,3.4974162394026984,0.005572777580439842,4017.3142223413324,19,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
62,1.0,4,2017-10-05,1.0,1900-01-01 07:11:27,13.0,6.796488466553551,23974.23,747.18,0.0,1.0,0.0,0,3.0,6.796488466553551,0.03116596445433284,3527.443637693268,7,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
42,0.0,1,2017-07-14,1.0,1900-01-01 01:15:02,21.0,4.6315199613108735,25379.03,636.08,0.0,1.0,0.0,0,4.0,4.6315199613108735,0.0250632116357481,5479.633082012431,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
30,0.0,4,2017-03-14,1.0,1900-01-01 16:16:00,4.0,6.54394062212916,27202.38,761.87,1.0,0.0,0.0,2,1.0,6.54394062212916,0.028007475816454293,4156.880627555165,16,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
29,1.0,2,2017-05-19,1.0,1900-01-01 19:48:48,3.0,5.410484663418784,17214.96,739.85,1.0,0.0,1.0,0,3.0,5.410484663418784,0.042977154753772305,3181.777801976466,19,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29,1.0,2,2015-11-08,0.0,1900-01-01 18:14:55,13.0,5.164728829433656,14934.79,614.2,1.0,0.0,0.0,0,4.0,5.164728829433656,0.04112545271811656,2891.6890882803023,18,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
64,1.0,2,2017-02-12,0.0,1900-01-01 07:41:09,18.0,4.932745822101549,47333.97,739.76,0.0,1.0,1.0,0,3.0,4.932745822101549,0.015628522179736877,9595.866421479997,7,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
39,1.0,0,2016-04-24,1.0,1900-01-01 11:24:04,19.0,4.0905038628361625,26070.77,623.896009601323,1.0,0.0,1.0,0,5.0,4.0905038628361625,0.023930862402657193,6373.4862193538565,11,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
58,0.0,0,2015-03-09,1.0,1900-01-01 10:32:21,23.0,5.482137799465727,21123.92,526.71,0.0,1.0,1.0,1,5.0,5.482137799465727,0.024934292498740768,3853.226747065474,10,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
17,0.0,0,2015-07-19,1.0,1900-01-01 16:00:05,12.0,6.838598108284524,34522.46,610.07,1.0,1.0,0.0,0,4.0,6.838598108284524,0.017671683883477597,5048.177923802577,16,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
12,1.0,1,2015-01-08,1.0,1900-01-01 00:28:51,15.0,5.164728829433656,26387.48,1211.0764023774784,1.0,0.0,0.0,0,4.0,5.164728829433656,0.04589587192022423,5109.170465953301,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0
16,1.0,3,2015-02-09,0.0,1900-01-01 23:51:14,4.0,5.164728829433656,4423.4,613.22,0.0,1.0,1.0,0,4.0,5.164728829433656,0.13863091739385994,856.4631650728993,23,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
36,1.0,2,2015-02-26,1.0,1900-01-01 13:08:30,11.0,4.813403124566547,39357.33,754.83,0.0,1.0,1.0,0,3.0,4.813403124566547,0.019178892470602046,8176.612052111088,13,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
31,1.0,1,2015-05-15,1.0,1900-01-01 10:30:38,13.0,6.083656233097456,1607.59,645.67,1.0,1.0,0.0,0,4.0,6.083656233097456,0.4016384774724899,264.2473437690455,10,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
37,0.0,3,2017-01-09,0.0,1900-01-01 03:23:02,19.0,3.784871219767663,44048.22,618.35,0.0,1.0,0.0,0,4.0,3.784871219767663,0.014038024692030688,11637.970605167362,3,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
38,1.0,0,2015-10-19,1.0,1900-01-01 09:57:13,15.0,4.688223741123377,34313.81,632.42,0.0,1.0,0.0,0,5.0,4.688223741123377,0.018430480322645604,7319.149403858834,9,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
58,1.0,0,2017-04-18,1.0,1900-01-01 01:33:21,15.0,4.845839264168119,29392.7,687.01,1.0,0.0,0.0,1,5.0,4.845839264168119,0.02337349069666958,6065.554055277939,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
14,0.0,5,2016-05-25,1.0,1900-01-01 10:32:08,19.0,7.037993958247927,35071.61,751.22,1.0,0.0,0.0,0,3.0,7.037993958247927,0.021419604061518705,4983.182737589462,10,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
56,1.0,3,2017-01-04,1.0,1900-01-01 11:01:35,10.0,4.651672019639511,48469.78,791.83,0.0,1.0,0.0,0,3.0,4.651672019639511,0.01633657095204476,10419.86188952252,11,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
21,1.0,2,2017-09-07,0.0,1900-01-01 00:11:28,13.0,5.729157780987429,72816.72,779.77,0.0,1.0,0.0,2,2.0,5.729157780987429,0.010708666910566694,12709.847203309162,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
44,0.0,0,2017-06-20,0.0,1900-01-01 20:22:06,13.0,4.200804473323228,8710.57,628.0764783666359,1.0,0.0,1.0,0,5.0,4.200804473323228,0.07210509511623647,2073.5480680701917,20,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
53,1.0,1,2015-08-21,0.0,1900-01-01 20:47:14,3.0,3.5751506887855933,45108.94,502.09,0.0,1.0,1.0,0,5.0,3.5751506887855933,0.011130609586481082,12617.353484287009,20,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
19,0.0,0,2016-01-29,0.0,1900-01-01 06:52:58,23.0,5.860444284669578,45797.31,547.9,1.0,0.0,1.0,0,5.0,5.860444284669578,0.011963584760764333,7814.648135091371,6,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
19,0.0,4,2015-06-23,1.0,1900-01-01 20:32:17,7.0,3.490428515390098,37498.53,742.7739773455437,1.0,0.0,0.0,0,3.0,3.490428515390098,0.019808082539383376,10743.245373644068,20,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
