age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
30,M,Town,Gold Membership,2015-08-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:39:04,21.0,44.22,52163.25,3.0,779.41,Yes,No,No,Not Applicable,User Friendly Website,1.0
62,F,City,Gold Membership,2016-04-15,No,Without Offers,Desktop,Mobile_Data,18:45:19,,125.26,43468.25,9.0,841.54,Yes,No,Yes,No Information Available,Quality Customer Care,1.0
54,F,Town,Premium Membership,2016-04-17,No,Without Offers,Desktop,Wi-Fi,17:30:09,17.0,321.37,42459.31,16.0,373.8743859649493,Yes,No,Yes,Solved,Reasonable Price,2.0
19,M,,Basic Membership,2017-02-21,,Without Offers,Desktop,Wi-Fi,09:21:27,17.0,111.44,31044.71,19.0,593.8,No,Yes,Yes,Unsolved,Too many ads,5.0
36,M,City,No Membership,2017-08-16,,Gift Vouchers/Coupons,Smartphone,Wi-Fi,10:45:26,14.0,104.16,45376.12,17.0,683.2,Yes,No,No,Not Applicable,,5.0
48,M,Village,No Membership,2016-07-29,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:09:29,22.0,389.19,40458.27,26.0,660.44,Yes,Yes,Yes,Solved,Poor Product Quality,4.0
28,M,City,Gold Membership,2015-12-01,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,15:32:51,16.0,92.24,96078.33,17.0,790.24,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,2.0
49,M,Town,No Membership,2017-02-19,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,21:22:50,,42.28,30766.12,6.0,513.5,Yes,No,Yes,Solved,Too many ads,5.0
40,M,,Basic Membership,2015-03-06,,Without Offers,Desktop,Wi-Fi,21:34:58,17.0,30.65,46034.49,29.0,713.29,No,Yes,Yes,Solved,Poor Website,4.0
30,M,City,Basic Membership,2015-12-21,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,00:03:41,7.0,693.81,23028.15,25.0,513.3,No,Yes,No,Not Applicable,Poor Product Quality,5.0
53,F,Village,No Membership,2015-03-08,No,Credit/Debit Card Offers,Both,Mobile_Data,16:28:05,7.0,350.86,13534.8,28.0,532.6,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0
38,M,Town,Silver Membership,2017-03-29,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21:54:01,11.0,200.53,10247.22,27.0,702.38,No,Yes,No,Not Applicable,Poor Website,4.0
14,F,,No Membership,2015-08-22,,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,06:27:33,6.0,33.28,21585.41,23.0,509.43,No,Yes,No,Not Applicable,Poor Website,5.0
60,F,,Premium Membership,2015-03-30,Yes,Without Offers,Smartphone,Fiber_Optic,18:04:57,24.0,174.17,38559.0,,708.1,Yes,No,Yes,Solved,Too many ads,3.0
33,M,,Basic Membership,2015-01-22,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,22:28:08,23.0,129.5,8036.57,11.0,897.0963889058594,Yes,No,No,Not Applicable,Poor Website,5.0
50,F,City,No Membership,2015-07-17,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:25:04,8.0,32.74,24669.12,24.0,,Yes,No,No,Not Applicable,Too many ads,4.0
35,M,City,No Membership,2015-08-15,No,Without Offers,,Wi-Fi,13:07:17,17.0,41.93,6674.85,23.0,595.36,Yes,No,No,Not Applicable,Poor Customer Service,5.0
26,M,City,Silver Membership,2017-06-01,,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14:57:45,17.0,77.29,38588.15,11.0,744.64,No,Yes,Yes,Solved,,3.0
42,M,,No Membership,2017-05-10,,Credit/Debit Card Offers,Desktop,Fiber_Optic,22:32:40,15.0,33.17,40560.23,,54.42041684331383,Yes,No,Yes,Solved in Follow-up,Poor Website,5.0
49,F,City,Platinum Membership,2017-11-03,,Credit/Debit Card Offers,Desktop,Fiber_Optic,07:44:15,11.0,617.79,59506.8,2.0,821.89,Yes,Yes,No,Not Applicable,Products always in Stock,1.0
17,M,Town,Gold Membership,2015-07-23,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10:50:08,14.0,181.02,19463.04,8.0,965.2663784367768,Yes,No,No,Not Applicable,Poor Product Quality,4.0
13,F,City,Basic Membership,2016-11-30,No,Credit/Debit Card Offers,Desktop,Wi-Fi,15:20:20,14.0,94.08,18875.4,26.0,714.48,No,Yes,No,Not Applicable,,4.0
44,M,,Platinum Membership,2015-07-05,No,Gift Vouchers/Coupons,,Wi-Fi,04:02:38,16.0,30.06,45342.44,19.0,761.07,Yes,No,Yes,Solved,Poor Customer Service,3.0
29,F,City,Silver Membership,2015-08-01,No,Without Offers,Both,Wi-Fi,05:55:46,7.0,295.47,42580.65,,665.71,No,Yes,Yes,Unsolved,Poor Website,4.0
53,F,,Premium Membership,2017-03-11,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:45:41,14.0,430.81,82383.26,15.0,783.26,No,Yes,No,Not Applicable,Reasonable Price,2.0
44,M,Town,Gold Membership,2017-03-10,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,21:05:33,11.0,496.43,36593.16,14.0,727.94,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0
12,M,Village,Basic Membership,2016-09-15,Yes,Without Offers,Smartphone,Fiber_Optic,04:48:29,19.0,283.95,39815.04,18.0,564.65,Yes,No,Yes,No Information Available,Too many ads,5.0
16,F,Town,Premium Membership,2016-11-17,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20:11:49,21.0,30.13,48489.17,24.0,734.72,No,Yes,No,Not Applicable,Poor Website,3.0
17,M,Town,Gold Membership,2015-10-27,Yes,Without Offers,Desktop,Wi-Fi,19:54:22,19.0,33.03,21565.03,27.0,711.65,No,Yes,No,Not Applicable,Poor Customer Service,3.0
61,M,,Gold Membership,2017-10-24,No,Gift Vouchers/Coupons,Both,Wi-Fi,20:30:20,19.0,451.66,30621.93,7.0,755.93,Yes,Yes,Yes,Solved,Poor Product Quality,3.0
18,F,Town,Gold Membership,2016-02-29,,Gift Vouchers/Coupons,Smartphone,Mobile_Data,00:53:01,12.0,280.19,7425.42,29.0,635.55,No,Yes,Yes,Solved,Poor Product Quality,4.0
18,M,Village,No Membership,2015-07-22,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,02:31:43,11.0,238.94,26799.18,14.0,584.6,Yes,No,No,Not Applicable,Poor Product Quality,5.0
36,F,,Basic Membership,2017-01-16,Yes,Without Offers,,Wi-Fi,07:08:39,5.0,,37489.56,25.0,521.0,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,5.0
33,M,City,Premium Membership,2015-01-29,No,Without Offers,Desktop,Mobile_Data,02:50:26,16.0,199.33,3419.5,26.0,740.28,Yes,No,No,Not Applicable,Poor Website,3.0
31,M,City,Basic Membership,2017-06-30,Yes,Without Offers,Smartphone,Mobile_Data,07:10:47,13.0,87.02,20837.29,10.0,,No,Yes,No,Not Applicable,Too many ads,5.0
25,F,Town,Basic Membership,2015-10-28,Yes,Without Offers,Smartphone,Mobile_Data,07:36:21,10.0,157.64,22290.07,,607.88,Yes,No,Yes,No Information Available,Poor Website,4.0
21,F,City,Gold Membership,2016-09-13,Yes,Without Offers,Smartphone,Mobile_Data,16:52:33,13.0,64.11,32625.84,22.0,719.82,No,Yes,Yes,No Information Available,Too many ads,4.0
28,M,Town,Basic Membership,2015-12-12,No,Without Offers,Both,Wi-Fi,00:40:59,17.0,497.4,48997.69,5.0,195.383275475978,Yes,No,Yes,Solved,Poor Product Quality,5.0
44,F,City,No Membership,2016-11-05,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:23:50,14.0,111.64,16399.99,20.0,,No,Yes,No,Not Applicable,Too many ads,4.0
24,F,Town,Gold Membership,2016-01-15,,Credit/Debit Card Offers,Smartphone,Mobile_Data,12:09:34,23.0,455.57,9711.65,12.0,711.81,Yes,No,Yes,No Information Available,Too many ads,3.0
48,M,Town,Gold Membership,2017-10-29,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:17:29,15.0,669.56,1554.39,6.0,1129.5473388449152,Yes,No,Yes,Solved,Quality Customer Care,2.0
25,F,City,No Membership,2015-03-28,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,08:55:53,14.0,195.41,26823.92,,882.9487970179097,No,Yes,Yes,Solved,,5.0
42,F,City,No Membership,2015-03-02,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:27:33,11.0,431.63,26095.73,8.0,918.7310629962336,Yes,Yes,Yes,Solved,Poor Product Quality,5.0
38,F,,No Membership,2017-07-20,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10:14:14,16.0,51.36,33328.66,23.0,530.15,No,Yes,Yes,No Information Available,Poor Product Quality,5.0
36,F,,Premium Membership,2017-06-29,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,23:37:20,22.0,29.99,32642.1,25.0,762.59,No,Yes,Yes,Solved in Follow-up,Poor Website,3.0
17,M,Town,Basic Membership,2015-08-13,,Without Offers,Desktop,Wi-Fi,13:53:33,19.0,66.53,30862.42,16.0,932.0896371847635,No,Yes,No,Not Applicable,Poor Website,5.0
53,F,City,Gold Membership,2015-02-13,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,07:16:41,15.0,64.83,49480.02,5.0,607.41,Yes,No,No,Not Applicable,,4.0
17,F,Town,Premium Membership,2017-08-23,,Without Offers,Desktop,Wi-Fi,10:21:03,,390.11,81746.4,8.0,823.38,No,Yes,No,Not Applicable,Products always in Stock,1.0
26,F,,Basic Membership,2015-04-26,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,00:49:26,18.0,644.4,25239.79,8.0,990.676604219734,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0
35,F,Village,Silver Membership,2016-05-05,No,Without Offers,Desktop,Fiber_Optic,11:07:33,21.0,31.22,4630.93,18.0,605.69,Yes,No,Yes,Solved,,4.0
34,F,Town,Silver Membership,2017-03-23,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22:30:40,13.0,68.33,8896.59,12.0,498.5249001435432,No,Yes,No,Not Applicable,Poor Customer Service,3.0
25,F,City,Basic Membership,2015-06-14,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,06:56:46,4.0,287.37,25037.67,7.0,508.61,No,Yes,Yes,Solved,Poor Customer Service,5.0
47,F,City,Silver Membership,2016-12-10,No,Without Offers,Desktop,Mobile_Data,03:43:03,4.0,125.51,14889.64,18.0,712.72,No,Yes,Yes,No Information Available,Poor Website,3.0
10,M,Town,Premium Membership,2015-01-04,No,Gift Vouchers/Coupons,,Mobile_Data,12:29:42,22.0,42.7,43162.67,1.0,,Yes,No,No,Not Applicable,User Friendly Website,2.0
10,M,Town,Gold Membership,2016-10-18,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,13:08:54,,242.93,34174.83,8.0,634.28,Yes,No,Yes,Unsolved,Poor Customer Service,4.0
30,F,Village,No Membership,2015-09-23,,Without Offers,Smartphone,Fiber_Optic,01:57:10,13.0,1385.1007124280402,16060.48,23.0,920.7467818739352,Yes,No,Yes,Solved,,5.0
10,F,City,Premium Membership,2015-11-08,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,11:24:45,13.0,98.21,36005.43,11.0,,No,Yes,Yes,No Information Available,Poor Product Quality,3.0
20,M,Town,Basic Membership,2016-08-22,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,22:20:06,22.0,133.71,5889.33,12.0,571.83,No,Yes,Yes,Solved,,5.0
41,M,,No Membership,2015-07-21,No,Credit/Debit Card Offers,Desktop,Wi-Fi,11:10:09,11.0,453.29,28082.24,14.0,655.43,Yes,No,No,Not Applicable,,5.0
34,F,Town,Basic Membership,2017-08-13,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,04:46:46,,50.38,31264.25,27.0,164.9863234191247,Yes,No,Yes,Solved in Follow-up,,4.0
22,F,Town,Silver Membership,2015-10-22,No,Without Offers,Desktop,Fiber_Optic,02:06:10,,102.12,11843.86,18.0,687.99,No,Yes,No,Not Applicable,Poor Customer Service,4.0
12,M,Town,Basic Membership,2017-02-16,,Credit/Debit Card Offers,Both,Fiber_Optic,00:50:27,18.0,376.73,24538.58,9.0,549.33,Yes,No,No,Not Applicable,Poor Customer Service,5.0
50,M,Town,Basic Membership,2016-01-01,,Without Offers,Desktop,Fiber_Optic,19:35:59,8.0,56.9,28610.12,5.0,628.2,No,Yes,Yes,No Information Available,Too many ads,5.0
13,M,City,Premium Membership,2015-03-08,No,Gift Vouchers/Coupons,,Fiber_Optic,09:39:46,24.0,158.6,39158.75,14.0,719.83,Yes,No,Yes,Solved,Poor Customer Service,3.0
54,M,City,Gold Membership,2017-07-12,Yes,Credit/Debit Card Offers,,Mobile_Data,16:52:19,8.0,396.6,20589.1,10.0,777.09,Yes,No,Yes,No Information Available,,3.0
10,M,City,Premium Membership,2015-02-06,Yes,Without Offers,Desktop,Wi-Fi,17:57:47,12.0,30.66,28740.84,17.0,773.76,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,2.0
56,F,,No Membership,2017-01-30,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16:32:24,,1350.94,17280.21,,693.12,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0
51,M,City,Basic Membership,2017-01-23,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,05:21:01,21.0,33.22,46807.03,15.0,529.67,No,Yes,Yes,Unsolved,Poor Product Quality,5.0
40,M,Town,Silver Membership,2017-11-19,No,Gift Vouchers/Coupons,,Wi-Fi,22:30:57,12.0,439.91,19556.68,21.0,747.93,Yes,Yes,No,Not Applicable,Poor Website,3.0
42,M,Town,Silver Membership,2017-06-17,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,04:39:38,8.0,196.3,896.93,,758.87,Yes,No,No,Not Applicable,Too many ads,3.0
13,F,Town,Basic Membership,2015-07-22,No,Without Offers,Both,Mobile_Data,12:12:25,11.0,478.81,44358.91,26.0,543.51,No,Yes,Yes,Solved,,5.0
42,F,Village,Basic Membership,2017-05-21,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,05:11:17,9.0,314.34,6659.52,26.0,,No,Yes,Yes,No Information Available,Too many ads,5.0
51,M,,Basic Membership,2016-09-19,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,19:11:05,14.0,75.92,6877.75,9.0,,No,Yes,No,Not Applicable,Poor Product Quality,5.0
29,M,Town,Gold Membership,2017-12-01,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,21:45:15,6.0,103.42,25387.36,1.0,780.13,Yes,No,Yes,Solved in Follow-up,Reasonable Price,1.0
23,M,City,Gold Membership,2015-02-09,No,Without Offers,Desktop,Fiber_Optic,18:07:16,6.0,74.52,30005.38,9.0,781.28,Yes,No,Yes,Solved in Follow-up,User Friendly Website,1.0
44,F,Town,Basic Membership,2015-05-19,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,03:04:02,10.0,154.5,3969.03,20.0,630.67,No,Yes,Yes,Unsolved,Poor Customer Service,4.0
41,F,Town,Premium Membership,2015-03-12,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11:48:55,8.0,312.25,4779.45,14.0,779.18,No,Yes,Yes,Unsolved,User Friendly Website,1.0
38,M,Town,Basic Membership,2017-08-05,Yes,Without Offers,Desktop,Fiber_Optic,04:14:46,19.0,462.94,13510.09,40.3034560212484,,No,Yes,No,Not Applicable,,4.0
32,F,Town,Basic Membership,2016-09-25,No,Credit/Debit Card Offers,Desktop,Wi-Fi,08:33:55,12.0,,38869.29,8.0,623.29,No,Yes,No,Not Applicable,,5.0
30,F,City,No Membership,2016-10-24,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,04:59:29,23.0,75.68,25107.92,22.0,613.68,No,Yes,Yes,Solved in Follow-up,Too many ads,4.0
30,F,Town,Platinum Membership,2017-08-04,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17:17:09,6.0,72.45,44963.07,4.0,763.05,No,Yes,Yes,Solved in Follow-up,Products always in Stock,2.0
34,F,Town,Premium Membership,2017-03-29,Yes,Without Offers,Smartphone,Fiber_Optic,23:15:22,6.0,93.48,40848.19,11.0,756.63,Yes,No,Yes,Solved,Quality Customer Care,1.0
45,M,City,Basic Membership,2017-08-15,Yes,Gift Vouchers/Coupons,,Fiber_Optic,18:10:08,3.0,657.77,10001.61,19.0,75.53310382022845,No,Yes,Yes,Unsolved,Too many ads,5.0
19,F,City,Platinum Membership,2017-12-07,,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:33:08,10.0,125.87,93153.46,9.0,778.65,No,Yes,No,Not Applicable,Products always in Stock,1.0
36,F,City,Basic Membership,2017-05-09,No,Gift Vouchers/Coupons,,Wi-Fi,19:30:00,14.0,113.88,28977.4,6.0,649.33,No,Yes,Yes,Solved in Follow-up,Poor Website,5.0
22,F,City,Gold Membership,2016-07-13,Yes,Without Offers,Desktop,Fiber_Optic,21:16:15,11.0,635.62,2486.99,20.0,742.66,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0
20,M,Village,Basic Membership,2017-11-23,,Without Offers,Smartphone,Mobile_Data,11:04:27,10.0,246.91,2320.87,21.0,577.77,No,Yes,Yes,No Information Available,Poor Website,5.0
57,F,Village,Gold Membership,2015-01-29,No,Credit/Debit Card Offers,,Fiber_Optic,23:28:36,10.0,395.77,47958.71,15.0,970.6197931384996,Yes,No,Yes,Solved,Poor Product Quality,4.0
30,M,City,Gold Membership,2015-10-08,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,01:02:36,12.0,131.94,2008.3,16.0,1332.7195181937857,No,Yes,No,Not Applicable,Reasonable Price,1.0
35,M,City,Basic Membership,2016-07-27,Yes,Without Offers,Smartphone,Fiber_Optic,23:43:04,16.0,1089.047277901797,15289.47,7.0,967.0299180093092,No,Yes,No,Not Applicable,Too many ads,5.0
51,M,Village,Basic Membership,2017-04-23,Yes,Credit/Debit Card Offers,,Wi-Fi,17:17:00,12.0,131.14,8207.61,28.0,565.27,No,Yes,Yes,No Information Available,Poor Product Quality,5.0
64,M,City,Gold Membership,2016-12-13,Yes,Without Offers,Smartphone,Mobile_Data,03:43:00,10.0,976.7,16327.33,8.0,836.42,Yes,Yes,No,Not Applicable,Quality Customer Care,1.0
35,M,City,No Membership,2016-07-03,Yes,Gift Vouchers/Coupons,,Wi-Fi,18:33:57,17.0,320.39,17227.32,,622.78,Yes,No,Yes,Solved in Follow-up,Too many ads,4.0
48,F,Village,Platinum Membership,2015-01-10,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,15:20:09,,87.84,25337.8,25.0,497.95525655852407,Yes,No,No,Not Applicable,,3.0
42,M,City,Basic Membership,2017-04-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,08:53:38,12.0,105.27,26640.42,29.0,552.49,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,5.0
61,F,City,Basic Membership,2017-08-15,Yes,Without Offers,Smartphone,Fiber_Optic,03:27:04,5.0,87.78,36457.21,26.0,,Yes,No,No,Not Applicable,Poor Customer Service,5.0
36,M,,No Membership,2015-02-27,Yes,Without Offers,Desktop,Mobile_Data,11:06:08,16.0,470.36,48114.64,5.0,586.36,No,Yes,Yes,No Information Available,Poor Website,5.0
44,F,City,No Membership,2016-06-07,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,07:21:22,7.0,55.02,42062.12,14.0,620.06,Yes,No,Yes,No Information Available,Poor Customer Service,4.0
31,M,Town,No Membership,2017-05-28,No,Gift Vouchers/Coupons,,Mobile_Data,18:09:00,18.0,1109.2874508718492,33429.17,17.0,649.96,No,Yes,Yes,Solved,Poor Website,5.0
14,M,Town,Premium Membership,2016-11-19,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,13:56:51,3.0,306.26,23454.35,,702.68,Yes,No,No,Not Applicable,,3.0
31,M,Town,Premium Membership,2015-11-27,Yes,Without Offers,Smartphone,Mobile_Data,23:21:38,12.0,309.99,48821.31,,765.71,No,Yes,No,Not Applicable,Poor Customer Service,3.0
22,M,City,Platinum Membership,2015-01-13,No,Credit/Debit Card Offers,Desktop,Wi-Fi,02:33:19,9.0,64.69,60674.55,11.0,793.53,No,Yes,No,Not Applicable,Quality Customer Care,2.0
63,F,Town,Platinum Membership,2016-06-14,Yes,Credit/Debit Card Offers,,Fiber_Optic,12:17:54,22.0,196.46,32350.73,29.0,703.91,No,Yes,Yes,Unsolved,Poor Website,3.0
19,M,City,No Membership,2017-05-18,No,Without Offers,,Wi-Fi,20:16:53,17.0,67.23,16991.56,14.0,688.55,Yes,No,No,Not Applicable,Poor Product Quality,4.0
44,F,Town,Gold Membership,2017-01-29,No,Gift Vouchers/Coupons,,Fiber_Optic,03:17:52,20.0,,7352.01,2.0,,Yes,No,No,Not Applicable,Quality Customer Care,1.0
37,F,Town,No Membership,2015-11-14,Yes,Credit/Debit Card Offers,Both,Wi-Fi,17:23:30,9.0,562.08,25593.64,14.0,,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,5.0
47,M,City,Gold Membership,2017-06-15,No,Without Offers,Desktop,Wi-Fi,02:57:12,12.0,201.33,33084.13,18.0,949.6365607272406,No,Yes,No,Not Applicable,Poor Customer Service,4.0
61,M,Village,Silver Membership,2016-06-05,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22:52:41,7.0,723.99,49693.62,13.0,753.93,Yes,No,No,Not Applicable,Too many ads,3.0
62,F,City,No Membership,2015-11-03,Yes,Without Offers,,Mobile_Data,01:23:47,20.0,169.13,46434.51,12.0,572.26,No,Yes,No,Not Applicable,Poor Customer Service,5.0
57,M,Town,Silver Membership,2015-01-21,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,16:29:47,11.0,201.88,21029.31,7.0,742.27,No,Yes,Yes,Solved,Too many ads,3.0
48,M,Town,Silver Membership,2016-04-05,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,21:43:31,15.0,135.48,50635.73,,1081.59764363291,No,Yes,No,Not Applicable,Quality Customer Care,2.0
42,M,,Silver Membership,2016-03-16,No,Without Offers,Smartphone,Wi-Fi,23:37:45,14.0,34.74,3280.76,8.0,775.68,No,Yes,No,Not Applicable,Poor Website,3.0
13,M,,Platinum Membership,2015-07-28,Yes,Credit/Debit Card Offers,Both,Wi-Fi,06:41:22,11.0,221.21,23233.72,26.0,771.0,Yes,Yes,No,Not Applicable,Too many ads,3.0
40,M,Town,Silver Membership,2016-09-02,Yes,Without Offers,Smartphone,Fiber_Optic,04:28:50,9.0,551.65,28126.82,17.0,791.4,Yes,Yes,No,Not Applicable,Poor Website,3.0
30,F,Town,Gold Membership,2015-05-23,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,16:03:39,,141.81,46733.71,,,Yes,No,Yes,No Information Available,Poor Customer Service,3.0
18,M,Village,Silver Membership,2015-04-29,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,08:37:54,23.0,91.15,5691.3,25.0,677.49,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4.0
15,F,Town,No Membership,2017-07-18,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,01:54:04,20.0,63.32,40320.13,8.0,612.59,Yes,No,Yes,No Information Available,Poor Product Quality,5.0
27,M,,No Membership,2017-10-31,No,Without Offers,Smartphone,Mobile_Data,14:45:39,7.0,180.45,26471.95,27.0,571.2,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,5.0
25,M,City,Silver Membership,2015-01-11,Yes,Without Offers,Smartphone,Mobile_Data,09:50:55,13.0,263.39,39342.86,,629.49,Yes,No,No,Not Applicable,Too many ads,4.0
19,M,Town,Gold Membership,2017-09-20,Yes,Without Offers,Desktop,Wi-Fi,04:50:18,,1198.2213298378622,3603.46,18.0,669.75,Yes,No,No,Not Applicable,Poor Customer Service,4.0
32,M,Town,Premium Membership,2015-09-03,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,14:04:10,7.0,260.03,27718.68,29.0,750.97,No,Yes,No,Not Applicable,Poor Customer Service,3.0
51,F,Town,Platinum Membership,2015-08-16,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,06:20:14,19.0,101.68,26365.05,18.0,758.47,No,Yes,No,Not Applicable,User Friendly Website,1.0
40,M,City,No Membership,2017-04-21,Yes,Without Offers,Desktop,Mobile_Data,02:22:43,14.0,,5948.22,12.0,575.48,Yes,No,No,Not Applicable,Poor Customer Service,5.0
40,F,Town,Basic Membership,2015-02-08,,Without Offers,Both,Wi-Fi,13:03:52,24.0,419.07,10330.93,28.0,640.04,Yes,No,Yes,No Information Available,,5.0
51,F,City,Gold Membership,2016-10-09,Yes,Without Offers,Both,Wi-Fi,23:31:13,14.0,982.43,34793.78,26.0,,Yes,Yes,No,Not Applicable,Poor Website,3.0
56,M,City,Basic Membership,2015-07-29,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,18:53:37,17.0,364.88,45957.23,6.0,,No,Yes,No,Not Applicable,Too many ads,5.0
38,F,Town,Basic Membership,2016-09-06,Yes,Without Offers,Both,Wi-Fi,17:18:15,11.0,849.13,29559.44,16.0,616.59,No,Yes,Yes,Solved,Poor Customer Service,5.0
59,F,City,Basic Membership,2015-09-06,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,07:05:31,15.0,53.46,2207.4,8.0,642.24,Yes,No,No,Not Applicable,Poor Customer Service,5.0
21,M,Town,No Membership,2015-12-06,Yes,Gift Vouchers/Coupons,,Fiber_Optic,22:06:09,5.0,700.86,35584.78,,613.66,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,5.0
16,M,Town,No Membership,2016-01-06,,Without Offers,,Fiber_Optic,14:29:23,15.0,41.2,11872.28,5.0,619.47,No,Yes,Yes,No Information Available,Too many ads,4.0
61,F,City,Silver Membership,2015-09-26,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:51:43,13.0,1144.865906932182,26992.16,7.0,727.43,No,Yes,Yes,Solved,,3.0
34,M,,Silver Membership,2017-05-29,Yes,Without Offers,,Fiber_Optic,22:23:09,9.0,405.77,33042.17,12.0,,Yes,No,No,Not Applicable,Poor Website,4.0
30,M,Town,No Membership,2016-05-07,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11:59:22,12.0,34.26,20689.6,6.0,155.69944308082358,Yes,No,Yes,No Information Available,Poor Customer Service,5.0
